path,media_reference,country,state_or_region,postal_code,full_address,Unclear,,,,
11874.xml.pdf,"{""mimeType"":""application/pdf"",""reference"":{""type"":""mediaSetViewItem"",""mediaSetViewItem"":{""mediaSetRid"":""ri.mio.main.media-set.e388d436-f9df-4bd4-bddf-4145cb915d58"",""mediaSetViewRid"":""ri.mio.main.view.83c51924-b798-486b-a771-de2ebbc31d6c"",""mediaItemRid"":""ri.mio.main.media-item.019785a3-f593-7a00-a0f7-e5bc8e76d618""}}}",Mexico,,,Fresenius Medical Care de Mexico,,,,,
11876.xml.pdf,"{""mimeType"":""application/pdf"",""reference"":{""type"":""mediaSetViewItem"",""mediaSetViewItem"":{""mediaSetRid"":""ri.mio.main.media-set.e388d436-f9df-4bd4-bddf-4145cb915d58"",""mediaSetViewRid"":""ri.mio.main.view.83c51924-b798-486b-a771-de2ebbc31d6c"",""mediaItemRid"":""ri.mio.main.media-item.019785a3-f5a9-79a8-b00c-07f61523409d""}}}",,,,,,,,,
11882.xml.pdf,"{""mimeType"":""application/pdf"",""reference"":{""type"":""mediaSetViewItem"",""mediaSetViewItem"":{""mediaSetRid"":""ri.mio.main.media-set.e388d436-f9df-4bd4-bddf-4145cb915d58"",""mediaSetViewRid"":""ri.mio.main.view.83c51924-b798-486b-a771-de2ebbc31d6c"",""mediaItemRid"":""ri.mio.main.media-item.019785a3-f620-7895-829e-5572b30972b4""}}}",,,,,,,,,
11883.xml.pdf,"{""mimeType"":""application/pdf"",""reference"":{""type"":""mediaSetViewItem"",""mediaSetViewItem"":{""mediaSetRid"":""ri.mio.main.media-set.e388d436-f9df-4bd4-bddf-4145cb915d58"",""mediaSetViewRid"":""ri.mio.main.view.83c51924-b798-486b-a771-de2ebbc31d6c"",""mediaItemRid"":""ri.mio.main.media-item.019785a3-f646-7392-ac6c-a6ade42a190e""}}}",USA,CA,91733,El Monte,,,,,
11895.xml.pdf,"{""mimeType"":""application/pdf"",""reference"":{""type"":""mediaSetViewItem"",""mediaSetViewItem"":{""mediaSetRid"":""ri.mio.main.media-set.e388d436-f9df-4bd4-bddf-4145cb915d58"",""mediaSetViewRid"":""ri.mio.main.view.83c51924-b798-486b-a771-de2ebbc31d6c"",""mediaItemRid"":""ri.mio.main.media-item.019785a3-f5f7-7384-a6b7-176bb55aaa20""}}}",,,,,,,,,
11896.xml.pdf,"{""mimeType"":""application/pdf"",""reference"":{""type"":""mediaSetViewItem"",""mediaSetViewItem"":{""mediaSetRid"":""ri.mio.main.media-set.e388d436-f9df-4bd4-bddf-4145cb915d58"",""mediaSetViewRid"":""ri.mio.main.view.83c51924-b798-486b-a771-de2ebbc31d6c"",""mediaItemRid"":""ri.mio.main.media-item.019785a4-0e8e-743c-9211-907df27424c9""}}}",India,Gujarat,382213,Plot No. 5 to 14,,,,,
11907.xml.pdf,"{""mimeType"":""application/pdf"",""reference"":{""type"":""mediaSetViewItem"",""mediaSetViewItem"":{""mediaSetRid"":""ri.mio.main.media-set.e388d436-f9df-4bd4-bddf-4145cb915d58"",""mediaSetViewRid"":""ri.mio.main.view.83c51924-b798-486b-a771-de2ebbc31d6c"",""mediaItemRid"":""ri.mio.main.media-item.019785a4-0ede-708a-b7f2-1e1006e4b7af""}}}",PORTUGAL,,2705-906,Estrada do Rio da Mó,,,,,
11908.xml.pdf,"{""mimeType"":""application/pdf"",""reference"":{""type"":""mediaSetViewItem"",""mediaSetViewItem"":{""mediaSetRid"":""ri.mio.main.media-set.e388d436-f9df-4bd4-bddf-4145cb915d58"",""mediaSetViewRid"":""ri.mio.main.view.83c51924-b798-486b-a771-de2ebbc31d6c"",""mediaItemRid"":""ri.mio.main.media-item.019785a4-0ef2-7482-a8b9-21f487921f86""}}}",,,,,,,,,
11913.xml.pdf,"{""mimeType"":""application/pdf"",""reference"":{""type"":""mediaSetViewItem"",""mediaSetViewItem"":{""mediaSetRid"":""ri.mio.main.media-set.e388d436-f9df-4bd4-bddf-4145cb915d58"",""mediaSetViewRid"":""ri.mio.main.view.83c51924-b798-486b-a771-de2ebbc31d6c"",""mediaItemRid"":""ri.mio.main.media-item.019785a4-0eee-7a4f-afe9-bda5eb72ad19""}}}",,,,,,,,,
11918.xml.pdf,"{""mimeType"":""application/pdf"",""reference"":{""type"":""mediaSetViewItem"",""mediaSetViewItem"":{""mediaSetRid"":""ri.mio.main.media-set.e388d436-f9df-4bd4-bddf-4145cb915d58"",""mediaSetViewRid"":""ri.mio.main.view.83c51924-b798-486b-a771-de2ebbc31d6c"",""mediaItemRid"":""ri.mio.main.media-item.019785a4-0f11-78fa-9385-6fddd6af424e""}}}",,,,,,,,,
1192.xml.pdf,"{""mimeType"":""application/pdf"",""reference"":{""type"":""mediaSetViewItem"",""mediaSetViewItem"":{""mediaSetRid"":""ri.mio.main.media-set.e388d436-f9df-4bd4-bddf-4145cb915d58"",""mediaSetViewRid"":""ri.mio.main.view.83c51924-b798-486b-a771-de2ebbc31d6c"",""mediaItemRid"":""ri.mio.main.media-item.01978588-b373-7bf1-b9f6-0fd94bd92918""}}}",Portugal,,2705 – 906,HIKMA FARMACÊUTICA (PORTUGAL),,,,,
11936.xml.pdf,"{""mimeType"":""application/pdf"",""reference"":{""type"":""mediaSetViewItem"",""mediaSetViewItem"":{""mediaSetRid"":""ri.mio.main.media-set.e388d436-f9df-4bd4-bddf-4145cb915d58"",""mediaSetViewRid"":""ri.mio.main.view.83c51924-b798-486b-a771-de2ebbc31d6c"",""mediaItemRid"":""ri.mio.main.media-item.019785a4-2aa1-7538-adc4-3287c709d6a5""}}}",,,,,,,,,
11952.xml.pdf,"{""mimeType"":""application/pdf"",""reference"":{""type"":""mediaSetViewItem"",""mediaSetViewItem"":{""mediaSetRid"":""ri.mio.main.media-set.e388d436-f9df-4bd4-bddf-4145cb915d58"",""mediaSetViewRid"":""ri.mio.main.view.83c51924-b798-486b-a771-de2ebbc31d6c"",""mediaItemRid"":""ri.mio.main.media-item.019785a4-2b17-70ef-b320-af8bd381a3fb""}}}",INDIA,,431 210,Chhatrapati Sambhajinagar 431 210,,,,,
11955.xml.pdf,"{""mimeType"":""application/pdf"",""reference"":{""type"":""mediaSetViewItem"",""mediaSetViewItem"":{""mediaSetRid"":""ri.mio.main.media-set.e388d436-f9df-4bd4-bddf-4145cb915d58"",""mediaSetViewRid"":""ri.mio.main.view.83c51924-b798-486b-a771-de2ebbc31d6c"",""mediaItemRid"":""ri.mio.main.media-item.019785a4-2ada-7b07-8720-4f2e24b41529""}}}",USA,NC,27616,Liebel-Flarsheim Company LLC,,,,,
1197.xml.pdf,"{""mimeType"":""application/pdf"",""reference"":{""type"":""mediaSetViewItem"",""mediaSetViewItem"":{""mediaSetRid"":""ri.mio.main.media-set.e388d436-f9df-4bd4-bddf-4145cb915d58"",""mediaSetViewRid"":""ri.mio.main.view.83c51924-b798-486b-a771-de2ebbc31d6c"",""mediaItemRid"":""ri.mio.main.media-item.01978588-b37c-720a-b3c4-9cea8120eb22""}}}",USA,Illinois,60045,ICU Medical,,,,,
11981.xml.pdf,"{""mimeType"":""application/pdf"",""reference"":{""type"":""mediaSetViewItem"",""mediaSetViewItem"":{""mediaSetRid"":""ri.mio.main.media-set.e388d436-f9df-4bd4-bddf-4145cb915d58"",""mediaSetViewRid"":""ri.mio.main.view.83c51924-b798-486b-a771-de2ebbc31d6c"",""mediaItemRid"":""ri.mio.main.media-item.019785a4-2b57-700f-aa98-74846c5b5e15""}}}",United States,Florida,33065,Oryza Pharmaceuticals Inc.,,,,,
11996.xml.pdf,"{""mimeType"":""application/pdf"",""reference"":{""type"":""mediaSetViewItem"",""mediaSetViewItem"":{""mediaSetRid"":""ri.mio.main.media-set.e388d436-f9df-4bd4-bddf-4145cb915d58"",""mediaSetViewRid"":""ri.mio.main.view.83c51924-b798-486b-a771-de2ebbc31d6c"",""mediaItemRid"":""ri.mio.main.media-item.019785a4-2b57-700f-aa98-74846c5b5e16""}}}",,,,,,,,,
12011.xml.pdf,"{""mimeType"":""application/pdf"",""reference"":{""type"":""mediaSetViewItem"",""mediaSetViewItem"":{""mediaSetRid"":""ri.mio.main.media-set.e388d436-f9df-4bd4-bddf-4145cb915d58"",""mediaSetViewRid"":""ri.mio.main.view.83c51924-b798-486b-a771-de2ebbc31d6c"",""mediaItemRid"":""ri.mio.main.media-item.019785a4-4432-771d-a46c-3c36c36a79a3""}}}",USA,MN,55369,UPSHER-SMITH LABORATORIES,,,,,
12012.xml.pdf,"{""mimeType"":""application/pdf"",""reference"":{""type"":""mediaSetViewItem"",""mediaSetViewItem"":{""mediaSetRid"":""ri.mio.main.media-set.e388d436-f9df-4bd4-bddf-4145cb915d58"",""mediaSetViewRid"":""ri.mio.main.view.83c51924-b798-486b-a771-de2ebbc31d6c"",""mediaItemRid"":""ri.mio.main.media-item.019785a4-4431-7697-abc5-6d3e72e2b3d1""}}}",USA,IL,60015,Deerfield,,,,,
12017.xml.pdf,"{""mimeType"":""application/pdf"",""reference"":{""type"":""mediaSetViewItem"",""mediaSetViewItem"":{""mediaSetRid"":""ri.mio.main.media-set.e388d436-f9df-4bd4-bddf-4145cb915d58"",""mediaSetViewRid"":""ri.mio.main.view.83c51924-b798-486b-a771-de2ebbc31d6c"",""mediaItemRid"":""ri.mio.main.media-item.019785a4-44a8-7d7b-893c-0d37859f261e""}}}",,,,,,,,,
12018.xml.pdf,"{""mimeType"":""application/pdf"",""reference"":{""type"":""mediaSetViewItem"",""mediaSetViewItem"":{""mediaSetRid"":""ri.mio.main.media-set.e388d436-f9df-4bd4-bddf-4145cb915d58"",""mediaSetViewRid"":""ri.mio.main.view.83c51924-b798-486b-a771-de2ebbc31d6c"",""mediaItemRid"":""ri.mio.main.media-item.019785a4-44cc-7ae5-911b-cbbb81799901""}}}",,,,,,,,,
1202.xml.pdf,"{""mimeType"":""application/pdf"",""reference"":{""type"":""mediaSetViewItem"",""mediaSetViewItem"":{""mediaSetRid"":""ri.mio.main.media-set.e388d436-f9df-4bd4-bddf-4145cb915d58"",""mediaSetViewRid"":""ri.mio.main.view.83c51924-b798-486b-a771-de2ebbc31d6c"",""mediaItemRid"":""ri.mio.main.media-item.01978588-c9db-7141-abd2-dd539e5e423b""}}}",China,Sichuan,611731,Kindos Pharmaceuticals Co.,,,,,
12034.xml.pdf,"{""mimeType"":""application/pdf"",""reference"":{""type"":""mediaSetViewItem"",""mediaSetViewItem"":{""mediaSetRid"":""ri.mio.main.media-set.e388d436-f9df-4bd4-bddf-4145cb915d58"",""mediaSetViewRid"":""ri.mio.main.view.83c51924-b798-486b-a771-de2ebbc31d6c"",""mediaItemRid"":""ri.mio.main.media-item.019785a4-44e3-7c08-b2e7-82ec0f842645""}}}",PORTUGAL,,2705-906,Estrada do Rio da Mó,,,,,
12050.xml.pdf,"{""mimeType"":""application/pdf"",""reference"":{""type"":""mediaSetViewItem"",""mediaSetViewItem"":{""mediaSetRid"":""ri.mio.main.media-set.e388d436-f9df-4bd4-bddf-4145cb915d58"",""mediaSetViewRid"":""ri.mio.main.view.83c51924-b798-486b-a771-de2ebbc31d6c"",""mediaItemRid"":""ri.mio.main.media-item.019785a4-6703-73da-a653-e57a6bc9cb66""}}}",Ireland,,,Forest Laboratories Ireland Ltd.,,,,,
12052.xml.pdf,"{""mimeType"":""application/pdf"",""reference"":{""type"":""mediaSetViewItem"",""mediaSetViewItem"":{""mediaSetRid"":""ri.mio.main.media-set.e388d436-f9df-4bd4-bddf-4145cb915d58"",""mediaSetViewRid"":""ri.mio.main.view.83c51924-b798-486b-a771-de2ebbc31d6c"",""mediaItemRid"":""ri.mio.main.media-item.019785a4-66d6-7c10-8588-3515e4252505""}}}",Ireland,,,MADE IN IRELAND,,,,,
12057.xml.pdf,"{""mimeType"":""application/pdf"",""reference"":{""type"":""mediaSetViewItem"",""mediaSetViewItem"":{""mediaSetRid"":""ri.mio.main.media-set.e388d436-f9df-4bd4-bddf-4145cb915d58"",""mediaSetViewRid"":""ri.mio.main.view.83c51924-b798-486b-a771-de2ebbc31d6c"",""mediaItemRid"":""ri.mio.main.media-item.019785a4-66b2-7eb3-95c5-45261e4f7b6d""}}}",USA,Illinois,60045,ICU Medical,,,,,
12061.xml.pdf,"{""mimeType"":""application/pdf"",""reference"":{""type"":""mediaSetViewItem"",""mediaSetViewItem"":{""mediaSetRid"":""ri.mio.main.media-set.e388d436-f9df-4bd4-bddf-4145cb915d58"",""mediaSetViewRid"":""ri.mio.main.view.83c51924-b798-486b-a771-de2ebbc31d6c"",""mediaItemRid"":""ri.mio.main.media-item.019785a4-674d-7ccd-b61f-6642d4616b8f""}}}",,,,,,,,,
12076.xml.pdf,"{""mimeType"":""application/pdf"",""reference"":{""type"":""mediaSetViewItem"",""mediaSetViewItem"":{""mediaSetRid"":""ri.mio.main.media-set.e388d436-f9df-4bd4-bddf-4145cb915d58"",""mediaSetViewRid"":""ri.mio.main.view.83c51924-b798-486b-a771-de2ebbc31d6c"",""mediaItemRid"":""ri.mio.main.media-item.019785a4-6753-773b-b932-b3d18826006f""}}}",,,,,,,,,
12081.xml.pdf,"{""mimeType"":""application/pdf"",""reference"":{""type"":""mediaSetViewItem"",""mediaSetViewItem"":{""mediaSetRid"":""ri.mio.main.media-set.e388d436-f9df-4bd4-bddf-4145cb915d58"",""mediaSetViewRid"":""ri.mio.main.view.83c51924-b798-486b-a771-de2ebbc31d6c"",""mediaItemRid"":""ri.mio.main.media-item.019785a4-8588-7e59-8081-afe6db1746b4""}}}",USA,Texas,76134,Alcon Laboratories,,,,,
12082.xml.pdf,"{""mimeType"":""application/pdf"",""reference"":{""type"":""mediaSetViewItem"",""mediaSetViewItem"":{""mediaSetRid"":""ri.mio.main.media-set.e388d436-f9df-4bd4-bddf-4145cb915d58"",""mediaSetViewRid"":""ri.mio.main.view.83c51924-b798-486b-a771-de2ebbc31d6c"",""mediaItemRid"":""ri.mio.main.media-item.019785a4-8627-7253-abad-7d3b86ea51cf""}}}",USA,IL,60015,Deerfield,,,,,
12088.xml.pdf,"{""mimeType"":""application/pdf"",""reference"":{""type"":""mediaSetViewItem"",""mediaSetViewItem"":{""mediaSetRid"":""ri.mio.main.media-set.e388d436-f9df-4bd4-bddf-4145cb915d58"",""mediaSetViewRid"":""ri.mio.main.view.83c51924-b798-486b-a771-de2ebbc31d6c"",""mediaItemRid"":""ri.mio.main.media-item.019785a4-8668-73be-9a01-27379e8b9cfd""}}}",,,,,,,,,
1209.xml.pdf,"{""mimeType"":""application/pdf"",""reference"":{""type"":""mediaSetViewItem"",""mediaSetViewItem"":{""mediaSetRid"":""ri.mio.main.media-set.e388d436-f9df-4bd4-bddf-4145cb915d58"",""mediaSetViewRid"":""ri.mio.main.view.83c51924-b798-486b-a771-de2ebbc31d6c"",""mediaItemRid"":""ri.mio.main.media-item.01978588-c9f2-7c88-a7d6-eff2a913ad75""}}}",,,,,,,,,
12098.xml.pdf,"{""mimeType"":""application/pdf"",""reference"":{""type"":""mediaSetViewItem"",""mediaSetViewItem"":{""mediaSetRid"":""ri.mio.main.media-set.e388d436-f9df-4bd4-bddf-4145cb915d58"",""mediaSetViewRid"":""ri.mio.main.view.83c51924-b798-486b-a771-de2ebbc31d6c"",""mediaItemRid"":""ri.mio.main.media-item.019785a4-85f0-7aed-9142-58b6d5751dc1""}}}",,,,,,,,,
121.xml.pdf,"{""mimeType"":""application/pdf"",""reference"":{""type"":""mediaSetViewItem"",""mediaSetViewItem"":{""mediaSetRid"":""ri.mio.main.media-set.e388d436-f9df-4bd4-bddf-4145cb915d58"",""mediaSetViewRid"":""ri.mio.main.view.83c51924-b798-486b-a771-de2ebbc31d6c"",""mediaItemRid"":""ri.mio.main.media-item.01978584-f8d5-7b34-98e8-84ddc15cc50d""}}}",USA,CA,91733,So. El Monte,,,,,
12114.xml.pdf,"{""mimeType"":""application/pdf"",""reference"":{""type"":""mediaSetViewItem"",""mediaSetViewItem"":{""mediaSetRid"":""ri.mio.main.media-set.e388d436-f9df-4bd4-bddf-4145cb915d58"",""mediaSetViewRid"":""ri.mio.main.view.83c51924-b798-486b-a771-de2ebbc31d6c"",""mediaItemRid"":""ri.mio.main.media-item.019785a4-867d-7495-931b-04fd319c334a""}}}",,,,,,,,,
12125.xml.pdf,"{""mimeType"":""application/pdf"",""reference"":{""type"":""mediaSetViewItem"",""mediaSetViewItem"":{""mediaSetRid"":""ri.mio.main.media-set.e388d436-f9df-4bd4-bddf-4145cb915d58"",""mediaSetViewRid"":""ri.mio.main.view.83c51924-b798-486b-a771-de2ebbc31d6c"",""mediaItemRid"":""ri.mio.main.media-item.019785a4-9d94-762c-9d91-f5e798fc6d90""}}}",USA,IL,60045,Hospira,,,,,
12135.xml.pdf,"{""mimeType"":""application/pdf"",""reference"":{""type"":""mediaSetViewItem"",""mediaSetViewItem"":{""mediaSetRid"":""ri.mio.main.media-set.e388d436-f9df-4bd4-bddf-4145cb915d58"",""mediaSetViewRid"":""ri.mio.main.view.83c51924-b798-486b-a771-de2ebbc31d6c"",""mediaItemRid"":""ri.mio.main.media-item.019785a4-9e49-7628-a002-a9d0c048f991""}}}",,,,,,,,,
12141.xml.pdf,"{""mimeType"":""application/pdf"",""reference"":{""type"":""mediaSetViewItem"",""mediaSetViewItem"":{""mediaSetRid"":""ri.mio.main.media-set.e388d436-f9df-4bd4-bddf-4145cb915d58"",""mediaSetViewRid"":""ri.mio.main.view.83c51924-b798-486b-a771-de2ebbc31d6c"",""mediaItemRid"":""ri.mio.main.media-item.019785a4-9ea1-7be3-982a-066883f23839""}}}",,,,,,,,,
12142.xml.pdf,"{""mimeType"":""application/pdf"",""reference"":{""type"":""mediaSetViewItem"",""mediaSetViewItem"":{""mediaSetRid"":""ri.mio.main.media-set.e388d436-f9df-4bd4-bddf-4145cb915d58"",""mediaSetViewRid"":""ri.mio.main.view.83c51924-b798-486b-a771-de2ebbc31d6c"",""mediaItemRid"":""ri.mio.main.media-item.019785a4-9e84-78a9-bfc9-6a9e33ecc3f0""}}}",Jordan,,11118,Hikma Pharmaceuticals,,,,,
12144.xml.pdf,"{""mimeType"":""application/pdf"",""reference"":{""type"":""mediaSetViewItem"",""mediaSetViewItem"":{""mediaSetRid"":""ri.mio.main.media-set.e388d436-f9df-4bd4-bddf-4145cb915d58"",""mediaSetViewRid"":""ri.mio.main.view.83c51924-b798-486b-a771-de2ebbc31d6c"",""mediaItemRid"":""ri.mio.main.media-item.019785a4-9ee4-7179-b15c-2a6a6a7db790""}}}",,,,,,,,,
12155.xml.pdf,"{""mimeType"":""application/pdf"",""reference"":{""type"":""mediaSetViewItem"",""mediaSetViewItem"":{""mediaSetRid"":""ri.mio.main.media-set.e388d436-f9df-4bd4-bddf-4145cb915d58"",""mediaSetViewRid"":""ri.mio.main.view.83c51924-b798-486b-a771-de2ebbc31d6c"",""mediaItemRid"":""ri.mio.main.media-item.019785a4-b5ea-785a-8c74-0dc57362b6b4""}}}",USA,IL,60015,Deerfield,,,,,
12161.xml.pdf,"{""mimeType"":""application/pdf"",""reference"":{""type"":""mediaSetViewItem"",""mediaSetViewItem"":{""mediaSetRid"":""ri.mio.main.media-set.e388d436-f9df-4bd4-bddf-4145cb915d58"",""mediaSetViewRid"":""ri.mio.main.view.83c51924-b798-486b-a771-de2ebbc31d6c"",""mediaItemRid"":""ri.mio.main.media-item.019785a4-b6bf-7d72-9e9a-92784749fb92""}}}",,,,,,,,,
12162.xml.pdf,"{""mimeType"":""application/pdf"",""reference"":{""type"":""mediaSetViewItem"",""mediaSetViewItem"":{""mediaSetRid"":""ri.mio.main.media-set.e388d436-f9df-4bd4-bddf-4145cb915d58"",""mediaSetViewRid"":""ri.mio.main.view.83c51924-b798-486b-a771-de2ebbc31d6c"",""mediaItemRid"":""ri.mio.main.media-item.019785a4-b6a9-74c4-84bc-d5d9d7f738b0""}}}",,,,,,,,,
12167.xml.pdf,"{""mimeType"":""application/pdf"",""reference"":{""type"":""mediaSetViewItem"",""mediaSetViewItem"":{""mediaSetRid"":""ri.mio.main.media-set.e388d436-f9df-4bd4-bddf-4145cb915d58"",""mediaSetViewRid"":""ri.mio.main.view.83c51924-b798-486b-a771-de2ebbc31d6c"",""mediaItemRid"":""ri.mio.main.media-item.019785a4-b6c7-7cc8-8021-aea76b6b3e26""}}}",,,,,,,,,
12183.xml.pdf,"{""mimeType"":""application/pdf"",""reference"":{""type"":""mediaSetViewItem"",""mediaSetViewItem"":{""mediaSetRid"":""ri.mio.main.media-set.e388d436-f9df-4bd4-bddf-4145cb915d58"",""mediaSetViewRid"":""ri.mio.main.view.83c51924-b798-486b-a771-de2ebbc31d6c"",""mediaItemRid"":""ri.mio.main.media-item.019785a4-b707-7d82-a1e6-f3d9fee35f41""}}}",USA,PA,19124,Frontida Biopharm,,,,,
12199.xml.pdf,"{""mimeType"":""application/pdf"",""reference"":{""type"":""mediaSetViewItem"",""mediaSetViewItem"":{""mediaSetRid"":""ri.mio.main.media-set.e388d436-f9df-4bd4-bddf-4145cb915d58"",""mediaSetViewRid"":""ri.mio.main.view.83c51924-b798-486b-a771-de2ebbc31d6c"",""mediaItemRid"":""ri.mio.main.media-item.019785a4-e221-7778-8cf0-25e4a668f215""}}}",,,,,,,,,
12203.xml.pdf,"{""mimeType"":""application/pdf"",""reference"":{""type"":""mediaSetViewItem"",""mediaSetViewItem"":{""mediaSetRid"":""ri.mio.main.media-set.e388d436-f9df-4bd4-bddf-4145cb915d58"",""mediaSetViewRid"":""ri.mio.main.view.83c51924-b798-486b-a771-de2ebbc31d6c"",""mediaItemRid"":""ri.mio.main.media-item.019785a4-e29c-728e-a6b2-01581ec4d0e4""}}}",Turkey,,,Sanovel İlaç San. ve Tic. A.Ş.,,,,,
12214.xml.pdf,"{""mimeType"":""application/pdf"",""reference"":{""type"":""mediaSetViewItem"",""mediaSetViewItem"":{""mediaSetRid"":""ri.mio.main.media-set.e388d436-f9df-4bd4-bddf-4145cb915d58"",""mediaSetViewRid"":""ri.mio.main.view.83c51924-b798-486b-a771-de2ebbc31d6c"",""mediaItemRid"":""ri.mio.main.media-item.019785a4-e2a6-75ac-8ff9-3fe959e07fdd""}}}",USA,SC,29172,Nephron Pharmaceuticals Corporation,,,,,
12217.xml.pdf,"{""mimeType"":""application/pdf"",""reference"":{""type"":""mediaSetViewItem"",""mediaSetViewItem"":{""mediaSetRid"":""ri.mio.main.media-set.e388d436-f9df-4bd4-bddf-4145cb915d58"",""mediaSetViewRid"":""ri.mio.main.view.83c51924-b798-486b-a771-de2ebbc31d6c"",""mediaItemRid"":""ri.mio.main.media-item.019785a4-e31d-7f62-b92c-4e5310b8821b""}}}",,,,,,,,,
12218.xml.pdf,"{""mimeType"":""application/pdf"",""reference"":{""type"":""mediaSetViewItem"",""mediaSetViewItem"":{""mediaSetRid"":""ri.mio.main.media-set.e388d436-f9df-4bd4-bddf-4145cb915d58"",""mediaSetViewRid"":""ri.mio.main.view.83c51924-b798-486b-a771-de2ebbc31d6c"",""mediaItemRid"":""ri.mio.main.media-item.019785a4-e2ff-772c-9086-967688a20fc3""}}}",India,Goa,403722,Cipla Ltd,,,,,
12226.xml.pdf,"{""mimeType"":""application/pdf"",""reference"":{""type"":""mediaSetViewItem"",""mediaSetViewItem"":{""mediaSetRid"":""ri.mio.main.media-set.e388d436-f9df-4bd4-bddf-4145cb915d58"",""mediaSetViewRid"":""ri.mio.main.view.83c51924-b798-486b-a771-de2ebbc31d6c"",""mediaItemRid"":""ri.mio.main.media-item.019785a5-159c-7dc4-b26e-5f834d34b761""}}}",,,,,,,,,
12237.xml.pdf,"{""mimeType"":""application/pdf"",""reference"":{""type"":""mediaSetViewItem"",""mediaSetViewItem"":{""mediaSetRid"":""ri.mio.main.media-set.e388d436-f9df-4bd4-bddf-4145cb915d58"",""mediaSetViewRid"":""ri.mio.main.view.83c51924-b798-486b-a771-de2ebbc31d6c"",""mediaItemRid"":""ri.mio.main.media-item.019785a5-14d0-73d6-8373-d74a2aed1744""}}}",India,,500032,Hyderabad - 500032,,,,,
12248.xml.pdf,"{""mimeType"":""application/pdf"",""reference"":{""type"":""mediaSetViewItem"",""mediaSetViewItem"":{""mediaSetRid"":""ri.mio.main.media-set.e388d436-f9df-4bd4-bddf-4145cb915d58"",""mediaSetViewRid"":""ri.mio.main.view.83c51924-b798-486b-a771-de2ebbc31d6c"",""mediaItemRid"":""ri.mio.main.media-item.019785a5-1526-7724-9fad-657120e173d3""}}}",India,,,Made in India,,,,,
1225.xml.pdf,"{""mimeType"":""application/pdf"",""reference"":{""type"":""mediaSetViewItem"",""mediaSetViewItem"":{""mediaSetRid"":""ri.mio.main.media-set.e388d436-f9df-4bd4-bddf-4145cb915d58"",""mediaSetViewRid"":""ri.mio.main.view.83c51924-b798-486b-a771-de2ebbc31d6c"",""mediaItemRid"":""ri.mio.main.media-item.01978588-ca51-76ff-a9e8-391ef03fabf3""}}}",,,,,,,,,
12255.xml.pdf,"{""mimeType"":""application/pdf"",""reference"":{""type"":""mediaSetViewItem"",""mediaSetViewItem"":{""mediaSetRid"":""ri.mio.main.media-set.e388d436-f9df-4bd4-bddf-4145cb915d58"",""mediaSetViewRid"":""ri.mio.main.view.83c51924-b798-486b-a771-de2ebbc31d6c"",""mediaItemRid"":""ri.mio.main.media-item.019785a5-1591-7a02-85d7-045dde5425d9""}}}",,,,,,,,,
12281.xml.pdf,"{""mimeType"":""application/pdf"",""reference"":{""type"":""mediaSetViewItem"",""mediaSetViewItem"":{""mediaSetRid"":""ri.mio.main.media-set.e388d436-f9df-4bd4-bddf-4145cb915d58"",""mediaSetViewRid"":""ri.mio.main.view.83c51924-b798-486b-a771-de2ebbc31d6c"",""mediaItemRid"":""ri.mio.main.media-item.019785a5-1586-7e60-b264-a039a4e5dbad""}}}",,,,,,,,,
12282.xml.pdf,"{""mimeType"":""application/pdf"",""reference"":{""type"":""mediaSetViewItem"",""mediaSetViewItem"":{""mediaSetRid"":""ri.mio.main.media-set.e388d436-f9df-4bd4-bddf-4145cb915d58"",""mediaSetViewRid"":""ri.mio.main.view.83c51924-b798-486b-a771-de2ebbc31d6c"",""mediaItemRid"":""ri.mio.main.media-item.019785a5-2cb7-70f0-acde-d9bac5569096""}}}",Belgium,,,MADE IN BELGIUM,,,,,
