duns_number,address,firm_name
650438141,"(Unit-7), Plot No. 14, 99 & 100, IDA Pashamylaram Phase-II, Patancheru, Sangareddy District, Hyderabad, Telangana 502307, India (IND)",Tianish Laboratories Private Limited
340876986,"Otto-von-Guericke Ring 5, Wiesbaden, Hessen 65205, Germany (DEU)",Umforana Labor für Umweltanalytik und Auftragsforschung GmbH & Co. KG
199879628,"499 E Tioga St, Philadelphia, Pennsylvania (PA) 19134, United States (USA)","CASE PAPER CO., INC."
118903968,"7333 Jack Newel Blvd N, Fort Worth, Texas (TX) 76118, United States (USA)","Sovereign Pharmaceuticals, LLC"
118105806,"7549 Pebble Drive, Fort Worth, Texas (TX) 76118, United States (USA)","Sovereign Pharmaceuticals, LLC"
623168267,"7590 Sand Street, Fort Worth, Texas (TX) 76118, United States (USA)","Sovereign Pharmaceuticals, LLC"
323208116,"Friedrich-Ebert-Str. 217-333, Wuppertal,  42117, Germany (DEU)",Bayer AG
022754761,"3902 Avenue A, Lubbock, Texas (TX) 79404, United States (USA)","Lubbock Oxygen & Medical Gases, Inc."
030572478,"2940 FM 3028, Mineral Wells, Texas (TX) 76067, United States (USA)",OHM PHARMA INC.
832721000,"5225 Philips Hwy Ste 1, Jacksonville, Florida (FL) 32207-7934, United States (USA)","AIRGAS USA, LLC"
112892422,"2300 Murray Street, Sioux City, Iowa (IA) 51111, United States (USA)",Mobren Transport Inc.
487036910,"Schachenweg 2, Rupperswil, Aargau 5102, Switzerland (CHE)",Zile Bonbons AG
840886902,"1324 Alturas Drive, Moscow, Idaho (ID) 83843, United States (USA)","Alturas Analytics, Inc."
005419465,"89 54th St. S.W., Grand Rapids, Michigan (MI) 49548, United States (USA)",CareLinc Medical Equipment
618696637,"919 W Washington, Greenville, Michigan (MI) 48838, United States (USA)",CareLinc Medical Equipment
062514455,"124 W Upton, Reed City, Michigan (MI) 49677, United States (USA)",CareLinc Medical Equipment
014997857,"3985 S Lincoln, Loveland, Colorado (CO) 80537, United States (USA)","Front Range Laboratories, Inc."
160443631,"2107 Broussard Street, Tyler, Texas (TX) 75701, United States (USA)",Linde Gas & Equipment Inc.
718995769,"Langhurstwood Road, Horsham,  RH12 4QD, United Kingdom (GBR)",Fisher Clinical Services UK Ltd
771867553,"Rue de Lyons, Igoville,  F-27460, France (FRA)",Intervet Production S.A.
742511488,"U 4 476 Gardeners Rd, Alexandria, NSW 2015, Australia (AUS)",Parnell Manufacturing Pty Ltd
469496218,"Calle Cesar Martinell (PG IND RUBI SUR) 10, Rubi,  08191, Spain (ESP)",Moehs Iberica SL
831995944,"1970 Loveridge Rd, Pittsburg, California (CA) 94565-4113, United States (USA)","AIRGAS USA, LLC"
834974289,"9055 W Wolcott Industrial Pkwy, Wolcott, Indiana (IN) 47995, United States (USA)","Witko, Inc."
297730488,"1051 Boulevard Industriel, Le Trait,  76580, France (FRA)",Sanofi Winthrop Industrie
966133100,"2550 Meridian Blvd.,Suite 150, Franklin, Tennessee (TN) 37067, United States (USA)","Rare Disease Therapeutics, Inc."
144949372,"3789 Thomas Sumter Hwy, Dalzell, South Carolina (SC) 29040, United States (USA)",Custom Analytics LLC
517226676,"Priory Street, Ware, Hertfordshire SG12 0DJ, United Kingdom (GBR)",Glaxo Operations UK Ltd
119451815,"1836 Stout Drive, Unit 5, Warminster, Pennsylvania (PA) 18974, United States (USA)","Renu Laboratories, LLC"
200161730,"1655 Trans Canada, Dorval, Quebec H9P 1J1, Canada (CAN)",Delta Pharma Inc.
079124420,"8560 Reading Road, Cincinnati, Ohio (OH) 45215, United States (USA)",Nitto Denko Avecia Inc.
630342223,"Via Origgio 23, Caronno Pertusella, Varese 21042, Italy (ITA)",Dipharma Francis Srl
848583188,"17-09 ZINK PL UNIT 7, Fair Lawn, New Jersey (NJ) 07410, United States (USA)",SUAN FARMA INC
526898108,"No. 8 Ziyang Rd, Dianjun District,, Yichang, Hubei 443002, China (CHN)","Yichang Sanxia Pharmaceutical Co., Ltd."
007797314,"436 Creamery Way Ste 600, Exton, Pennsylvania (PA) 19341-2578, United States (USA)",Pharmaron (Exton) Lab Services LLC
118154689,"14805 North Outer 40 Rd Lower Level, Chesterfield, Missouri (MO) 63017-6060, United States (USA)","Med Resources, Inc."
217105741,"Sycamore Park Mill Lane, Alton, Hampshire GU34 2PR, United Kingdom (GBR)",Laleham Health & Beauty Ltd
978726727,"Calle 10 Nro. 103 Parque Industrial Pilar, Pilar, Buenos Aires B1630CFA, Argentina (ARG)",GADOR S.A.
962298399,"522 W Orange Street, Hoopeston, Illinois (IL) 60942, United States (USA)",Lincare Inc.
116958184,"27 Maple Street, Milford, Massachusetts (MA) 01757, United States (USA)",Rentschler Biopharma Inc.
833218352,"W 9912 West Bauer Road, Black River Falls, Wisconsin (WI) 54616, United States (USA)",Purina Animal Nutrition LLC
695073924,"10, Goikaigan, Ichihara, Chiba 290-8566, Japan (JPN)",AGC Inc.
690638804,"452 Oshiba, Mobara-shi Chiba,  2970033, Japan (JPN)","Taenaka Kogyo Co., Ltd."
551338593,"Luitpoldstr. 1, Pfaffenhofen a.d.Ilm, Bayern 85276, Germany (DEU)",Daiichi Sankyo Europe GmbH
571879985,"30 AVENUE GUSTAVE EIFFEL, Tours, Centre 37100, France (FRA)",Sanofi Winthrop Industrie
204343193,"255 Spinnaker Way Unit 6, Concord, Ontario L4K4J1, Canada (CAN)",Rubicon Research Canada Limited
907147578,"Av. PRESIDENTE TANCREDO DE ALMEIDA NEVES 1063,, GUARULHOS (VILA SANT ANNA ),, Sao Paulo 07112-070, Brazil (BRA)",Phibro Saude Animal Internacional Ltda
036515307,"2121 W Army Trail, Addison, Illinois (IL) 60101, United States (USA)","Accugen Laboratories, Inc."
675596335,"SY. Nos. 291, 346P, 347, 348P, 473, 474 & 490/2, Veerabhadraswamy Temple Road, Domadugu Village, Bonthapally Village, Gummadidala Mandal,, Sangareddy District, Telangana State 502313, India (IND)",NEULAND LABORATORIES LIMITED
332430201,"Pinnauallee 4, Uetersen, Schleswig-Holstein D-25436, Germany (DEU)",Nordmark Pharma GmbH
010632300,"622 W. KATELLA AVE, ORANGE, California (CA) 92867, United States (USA)","NuCare Pharmaceuticals,Inc."
169175390,"11 N 4th Ave, Walla Walla, Washington (WA) 99362, United States (USA)","Oxarc, LLC"
130071848,"820 East Broadway, Moses Lake, Washington (WA) 98837, United States (USA)","Norco, Inc."
963617840,"2155 N Forbes Blvd Suite 105-107, Tucson, Arizona (AZ) 85745, United States (USA)","Founders Healthcare, LLC DBA Preferred Homecare"
706286887,"3-3, CHIDORICHO, KAWASAKI-KU, KAWASAKI, KANAGAWA 2100865, Japan (JPN)",NOF CORPORATION
694857393,"606 Seobusaet-gil, Geumcheon-gu, Seoul,  08504, Korea, South (KOR)",PARMA KOREA.CO.LTD
947763298,"6200 Seaforth Street, Baltimore, Maryland (MD) 21224, United States (USA)",ChemPacific Corporation
259966398,"7550, 40th Avenue, Red Deer, Alberta T4P 2H8, Canada (CAN)",Olymel S.E.C.
867236309,"1452 3rd Street, Osceola, Indiana (IN) 46561, United States (USA)",JHK Inc dba American Safety & First Aid
119361300,"496 E. Depot St., Mocksville, North Carolina (NC) 27028, United States (USA)",Wayne Farms LLC
964987890,"3001 Northern Cross, Fort Worth, Texas (TX) 76137, United States (USA)",Global Packaging Systems
862346285,"Unit-II, Plot No.92-94, 257-259, I.D.A Pashamylaram, Pashamylaram Village, Patancheru Mandal, Sangareddy, Telangana State 502307, India (IND)",NEULAND LABORATORIES LIMITED
315573895,"Brambachstrasse 31, Gengenbach,  77723, Germany (DEU)",HERBRAND PharmaChemicals GmbH
862621692,"25/2, Main Mathura Road Village Kaili, Ballabgarh, Faridabad, Haryana 121004, India (IND)",Alchem International Private Ltd
071493142,"8921 Wyoming Ave. No., Brooklyn Park, Minnesota (MN) 55445, United States (USA)",International Packaging Inc.
529660490,"No.8 Of Jingfu Road, Industrial Zone Of Zhangjiawo, Xiqing Economic Dev. Zone, Tianjin,  300380, China (CHN)","Tianjin Jinjin Pharmaceutical Co., Ltd."
606206761,"1150 Spratlin Park Drive, Johnson City, Tennessee (TN) 37615, United States (USA)","Holston Gases, Inc."
871446100,"Ave Jose Francisco Pena Gomez (Antigua Refineria) esq. Calle K, San Cristobal, San Cristobal 11116, Dominican Republic (DOM)",Laboratorio Magnachem International SRL
499129666,"Czernyring 22, Heidelberg, Baden-Wuerttemberg 69115, Germany (DEU)",AGC Biologics GmbH
371800140,"Rue du Bois Saint-Jean 14, Seraing, Liege B-4102, Belgium (BEL)",Kaneka Eurogentec SA
493018566,"Bijsterhuizen 3142, Wijchen,  6604LV, Netherlands (NLD)",DHL Supply Chain (Netherlands) B.V.
153643213,"241 Clinton Road, Unit B, West Caldwell, New Jersey (NJ) 07006, United States (USA)","JAK Diversified II, Inc. dba Multi-Pak Packaging"
189511298,"1004 South Street, Whitewood, South Dakota (SD) 57793, United States (USA)",Ridley USA Inc.
078276208,"15600 Medina Road, Plymouth, Minnesota (MN) 55447-1466, United States (USA)","ProMed Pharma, LLC"
756062764,"Plot No. N-178, Tarapur Industrial Area, MIDC Boisar 401506 Palghar, Boisar, Maharashtra 401506, India (IND)",Bajaj Healthcare Ltd
537994803,"Laaketehtaantie 2, Oulu,  FI-90660, Finland (FIN)",Fermion Oy
527078784,"Ming Fai Industrial Estate, Bainikeng, Pinghu, Longgang, Shenzhen, Guangdong 518111, China (CHN)","Ming Fai Industrial (Shenzhen) Co., Ltd."
631892705,"Gartunavagen, Sodertalje,  152 57, Sweden (SWE)",AstraZeneca AB
394954077,"1 avenue Blaise Pascal, Beauvais,  60000, France (FRA)",Biocodex
874476422,"4740 FORGE ROAD SUITES 100 & 102, COLORADO SPRINGS, Colorado (CO) 80907, United States (USA)",SUMMIT RESPIRATORY
462398973,"CALLE PENA BRAVA, PARCELAS 22B-23, Llanera,  33192, Spain (ESP)",EUMEDICA PHARMACEUTICALS INDUSTRIES SOCIEDAD LIMITADA
046033481,"551 North Fairview St., Santa Ana, California (CA) 92703, United States (USA)","Private Label Partners, Inc."
933155509,"4137 Commerce Circle, Idaho Falls, Idaho (ID) 83401, United States (USA)",International Isotopes Inc
623831521,"5101 Spaulding Plaza SE, Ada, Michigan (MI) 49355, United States (USA)",Access Business Group LLC
968084785,"40 Technology Way, West Greenwich, Rhode Island (RI) 02817, United States (USA)",Immunex Rhode Island Corporation
114245921,"25 Jefferson Street, Monticello, New York (NY) 12701, United States (USA)","Medi-Fair, Inc"
883457061,"200 North Route 303, Congers, New York (NY) 10920, United States (USA)","Intercos America, Inc."
393343751,"SYNERLAB LYOFAL ZA DE LA GANDONNE RUE DU REMOULAIRE, SALON DE PROVENCE,  13300, France (FRA)",LYOFAL
313830457,"Kopernikusstr. 6, Bergheim, North-rhine Westphalia 50126, Germany (DEU)",A & M STABTEST Labor für Analytik und Stabilitätsprüfung
119301623,"1040 Spring Street, Silver Spring, Maryland (MD) 20910, United States (USA)",United Therapeutics Corporation
643309776,"566, Slovenská Ľupča,  976 13, Slovakia (SVK)",BIOTIKA a.s.
300434668,"Lange Allee 91, Wien,  1221, Austria (AUT)",Takeda Manufacturing Austria AG
957030729,"1474 Rockdale Lane, Stroudsburg, Pennsylvania (PA) 18360, United States (USA)",BioSpectra Inc.
753228022,"490-500 Wellington Road, Mulgrave, Victoria 3170, Australia (AUS)",Ensign Laboratories Proprietary Limited
986030667,"Little Island, Cork,  , Ireland (IRL)",Upjohn Manufacturing Ireland Unlimited Company
061257486,"2504 SW Lee Blvd, Lawton, Oklahoma (OK) 73505, United States (USA)","Johnson Medical Consulting, Inc dba Combined Home Medical Equipment"
342693590,"Lohmann Strasse 2, Andernach,  56626, Germany (DEU)",LTS Lohmann Therapie-Systeme AG
798062246,"920 LINCOLN AVE UNIT 14, HOLBROOK, New York (NY) 11741, United States (USA)",ROBINSON`S INDUSTRIAL GAS & EQUIPMENT CORP.
090598256,"841 Woburn St., Wilmington, Massachusetts (MA) 01887, United States (USA)","Azurity Pharmaceuticals, Inc."
117505635,"8 Cabot Road, Suite 3000, Woburn, Massachusetts (MA) 01801, United States (USA)","Azurity Pharmaceuticals, Inc."
054950670,"5400 Paris Road, Columbia, Missouri (MO) 65202, United States (USA)",3M Company
421324417,"Dongjin Road, Port Industry Area, Economic and Technological Development Zone, Lianyungang, Jiangsu 222069, China (CHN)","Jiangsu Hengrui Pharmaceuticals Co., Ltd. (Dongjin Road Site)"
808559314,"2717 S 4th St, Fresno, California (CA) 93725-1938, United States (USA)","GEA Farm Technologies, Inc."
118597488,"1151 N Ellis St, Bensenville, Illinois (IL) 60106, United States (USA)","Helget Gas Products, Inc."
088797407,"230 Sherwood Ave., Farmingdale, New York (NY) 11735, United States (USA)",Syntho Pharmaceuticals Inc.
117721509,"75 Commerce Dr, Allendale, New Jersey (NJ) 07401, United States (USA)","Minaris Regenerative Medicine, LLC"
964767672,"16310 Raymer Street, Van Nuys, California (CA) 91406, United States (USA)","Cardinal Health 414, LLC"
964767656,"795 Via Lata, Colton, California (CA) 92324, United States (USA)","Cardinal Health 414, LLC"
098009041,"10390 Bermuda Ct, Mohave Valley, Arizona (AZ) 86440, United States (USA)","LICO Industries, LLC"
275359578,"ZONE INDUSTRIELLE LA HAIE ROBERT 34 ROUTE DES EAUX, Vitre,  35500, France (FRA)",BCM Cosmetique
119071203,"1575 Candelaria Rd Ne, Albuquerque, New Mexico (NM) 87107-2116, United States (USA)",Linde Gas Equipment Inc.
965750420,"4766 LaGuardia Drive, Saint Louis, Missouri (MO) 63134-3116, United States (USA)",Patheon Biologics LLC
657846858,"36 Hoping Street Louchu, Taoyuan,  338002, Taiwan (TWN)","Formosa Laboratories, Inc."
780379306,"8000 W 186th St, Tinley Park, Illinois (IL) 60487, United States (USA)","Fitzsimmons Surgical Supply, Inc"
195544965,"812 Water Ave NE, Albany, Oregon (OR) 97321, United States (USA)",Oral Biotech LLC
340011833,"Kantstrasse 2, Halle (Westphalia), - 33790, Germany (DEU)",DAPIN GmbH
128678765,"4225 White Bear Parkway, Suite 600, St. Paul, Minnesota (MN) 55110, United States (USA)","EPIEN Medical, Inc."
590189940,"68 Weld St. RD 2, Palmerston North,  4472, New Zealand (NZL)",New Zealand Pharmaceuticals Limited
659201651,"21 Tuas South Avenue 6, Singapore,  637766, Singapore (SGP)",MSD International GmbH (Singapore Branch)
331739102,"Kunstseidestr. 5, Bitterfeld-Wolfen, Saxony-Anhalt 06766, Germany (DEU)",WeylChem ORGANICA GmbH
964768209,"650 Elmwood Avenue, Unit B, Sharon Hill, Pennsylvania (PA) 19079, United States (USA)","Cardinal Health 414, LLC"
300010883,"Dr. Boehringer Gasse 5-11, Vienna, Austria A1121, Austria (AUT)",Boehringer Ingelheim RCV GmbH & Co KG
116981917,"960 Crupper Avenue, Columbus, Ohio (OH) 43229, United States (USA)","American Regent, Inc."
144679883,"63 Jersey Ave, Unionville, New York (NY) 10988-2007, United States (USA)","Equibal, Inc."
217370698,"Building 111, Innovation Drive, Milton Park, Milton, Abingdon, Oxfordshire OX14 4RZ, United Kingdom (GBR)",Aptuit (Oxford) Ltd
737856808,"Lal Bahadur Shastri Marg, Mulund (West), Mumbai, Maharashtra 400080, India (IND)",JNTL CONSUMER HEALTH (INDIA) PRIVATE LIMITED
917151029,"Door No.7-2-1735 & 1813/5/A, Plot No.16 1st Floor, Road No.1A, Czech Colony, Sanathnagar, Hyderabad, Telangana/India 500018, India (IND)",VENKAR CHEMICALS PRIVATE LIMITED
725561927,"D-123, Phase - III IDA, Jeedimetla, Hyderabad, Telangana 500055, India (IND)",Kreative Organics Private Limited
090631412,"1601 E ORANGETHORPE AVE, Fullerton, California (CA) 92831, United States (USA)","MCKENNA LABS, LLC."
118526845,"1101 S ACACIA AVE, FULLERTON, California (CA) 92831, United States (USA)","MCKENNA LABS, LLC."
117796448,"232 River St, Alpena, Michigan (MI) 49707, United States (USA)",CareLinc Medical Equipment & Supply Co LLC
036951619,"2740 E County Rd 35, Worthington, Minnesota (MN) 56187-2696, United States (USA)",Ridley USA Inc.
282658798,"1 Rue de l’Industrie, CREUZIER LE VIEUX, Allier 03300, France (FRA)",COSMETIQUE ACTIVE PRODUCTION
079607390,"814 BOARDMAN DR, GALLUP, New Mexico (NM) 87301, United States (USA)",MAJOR MEDICAL
460058225,"Calle Pablo Picasso 15, Polinya,  08213, Spain (ESP)",Comercio De Primeras Materias Slu.
112790618,"51 Triano Drive, Southington, Connecticut (CT) 06489, United States (USA)","ProCaire, Limited Liability Company"
464100098,"Camino de Pliego, 150, Alcantarilla, - 30820, Spain (ESP)",Derivados Quimicos SAU
369587311,"Messukentänkatu 8, TURKU,  20210, Finland (FIN)",PCAS Finland Oy
499349970,"Industrial Area, Building Block 1, Patras, Achaia 25018, Greece (GRC)",Chemical & Biopharmaceutical Laboratories of Patras Single Member S.A.
079167760,"6086 Brockton Ave Suite 6, Riverside, California (CA) 92506, United States (USA)",Anti L'age
131103132,"84 Division Street, Manistee, Michigan (MI) 49660, United States (USA)",CareLinc Medical Equipment
027707269,"3228 Will Carleton Rd, Hillsdale, Michigan (MI) 49242, United States (USA)",CareLinc Medical Equipment
051674617,"1327 S 29th St W, Billings, Montana (MT) 59101, United States (USA)",General Distributing Company
815941244,"Carretera La Isabela, km. 14, Autopista Duarte, Pantoja, Santo Domingo, Santo Domingo Oeste 10701, Dominican Republic (DOM)",Laboratorios Alfa SRL
751438037,"85 Gardiner Street, Rutherford, NSW 2320, Australia (AUS)",Jurox Pty. Limited
650786127,"Plot No A772/773, MIDC, TTC Industrial Area, Koparkhairane, Navi Mumbai, Maharashtra 400701, India (IND)",SGS India Private Limited
418961173,"Vliuchtoord 38, Uden,  5406XP, Netherlands (NLD)",Ote Pharma Sol B.V.
462392556,"POLIGONO INDUSTRIAL CASTILLA, PAR 8 3, CHESTE, Valencia 46380, Spain (ESP)",BERIOSKA SL
644984809,"1 Valea Lupului Street, Iasi, Iasi 707410, Romania (ROU)",Antibiotice SA
160019006,"13530 SATICOY ST, PANORAMA CITY, California (CA) 91402, United States (USA)",COSMOCEUTICAL RESEARCH CENTER INC
401656850,"Koivu-Mankkaan tie 6 A, Espoo,  FI-02200, Finland (FIN)",Fermion Oy
826606220,"1970 Nw 4th Ave, Des Moines, Iowa (IA) 50313, United States (USA)","Barton Solvents, Inc."
093103646,"9300 Earhart Lane SW, Cedar Rapids, Iowa (IA) 52404, United States (USA)","Lil' Drug Store Products, Inc."
275857012,"56 Route de Choisy, Compiegne,  60200, France (FRA)",OPELLA HEALTHCARE INTERNATIONAL SAS
129850751,"300 Forum Pkwy, Rural Hall, North Carolina (NC) 27045, United States (USA)",Hood Container Corporation
650564870,"55-56-57 HSIIDC Industrial Estate Murthal, Sonipat,  131039, India (IND)",Coral Drugs Private Limited
474107351,"AVENIDA LOS CASTROS 44, SANTANDER,  39005, Spain (ESP)",FUNDACION LEONARDO TORRES QUEVEDO PARA LA PROMOCION DE LA INVESTIGACION EN LA ESCUELA TECNICA SUPERIOR ING CAMINOS CANALES PU
129946943,"4655 State Road, Peninsula, Ohio (OH) 44264, United States (USA)","GC Medical Equipment, Inc."
053639014,"4204 Technology Drive, Durham, North Carolina (NC) 27704, United States (USA)","Almac Clinical Services, LLC"
650673932,"A-25, Road No 18, lDA, Nacharam, Hyderabad, Telangana 500076, India (IND)",SALICYLATES & CHEMICALS PRIVATE LIMITED
931865372,"7324 N. Sepulveda Blvd., Van Nuys, California (CA) 91405, United States (USA)","Oxy Respiratory & Home Medical Equipment Specialists, Inc. dba. Oxy Respiratory & HME Specialists, Inc."
202919940,"700 St. Henri, Princeville, Quebec G6L 4X1, Canada (CAN)",Vetoquinol N.-A. INC
650433076,"Unit I, Sy. No. 213, 214 & 255, Bonthapally Village, Gummadidala Mandal,, Sangareddy district, Telangana 502313, India (IND)",Hetero Drugs Limited
025264131,"6829 Route 405 Highway, Muncy, Pennsylvania (PA) 17756, United States (USA)","Wenger Feeds, LLC"
086365223,"5001 NW 13th AVE STE B, POMPANO BEACH, Florida (FL) 33064-8649, United States (USA)","A.I.G. TECHNOLOGIES, INC."
