ndc_code,proprietary_name,drug_dosage,drug_strength,ndc_id,drug_id,manufacturer_name
0338-1007-03,Dopamine Hydrochloride In Dextrose 5% In Plastic Container,Injection,160 mg/100 mL,2860,234,Baxter Healthcare
0338-1007-03,Dopamine Hydrochloride In Dextrose 5% In Plastic Container,Injection,160 mg/100 mL,2861,142,Baxter Healthcare
0338-1007-03,Dopamine Hydrochloride In Dextrose 5% In Plastic Container,Injection,160 mg/100 mL,2862,85,Baxter Healthcare
65219-188-10,Ketamine Hydrochloride,Injection,50 mg/1 mL,2863,440,"Fresenius Kabi USA, LLC"
0456-3400-29,Namenda Xr,"Capsule, Extended Release",7mg +14 mg+21 mg+28mg,2864,303,AbbVie Inc.
62037-725-01,"Methylphenidate Hydrochloride Extended-Release Tablets, Usp   Cii","Tablet, Extended Release",18 mg,2865,644,"Teva Pharmaceuticals USA, Inc."
62037-725-01,"Methylphenidate Hydrochloride Extended-Release Tablets, Usp   Cii","Tablet, Extended Release",18 mg,2866,555,"Teva Pharmaceuticals USA, Inc."
62037-725-01,"Methylphenidate Hydrochloride Extended-Release Tablets, Usp   Cii","Tablet, Extended Release",18 mg,2867,546,"Teva Pharmaceuticals USA, Inc."
62037-725-01,"Methylphenidate Hydrochloride Extended-Release Tablets, Usp   Cii","Tablet, Extended Release",18 mg,2868,498,"Teva Pharmaceuticals USA, Inc."
62037-725-01,"Methylphenidate Hydrochloride Extended-Release Tablets, Usp   Cii","Tablet, Extended Release",18 mg,2869,464,"Teva Pharmaceuticals USA, Inc."
62037-725-01,"Methylphenidate Hydrochloride Extended-Release Tablets, Usp   Cii","Tablet, Extended Release",18 mg,2870,321,"Teva Pharmaceuticals USA, Inc."
62037-725-01,"Methylphenidate Hydrochloride Extended-Release Tablets, Usp   Cii","Tablet, Extended Release",18 mg,2871,148,"Teva Pharmaceuticals USA, Inc."
62037-725-01,"Methylphenidate Hydrochloride Extended-Release Tablets, Usp   Cii","Tablet, Extended Release",18 mg,2872,75,"Teva Pharmaceuticals USA, Inc."
62037-725-01,"Methylphenidate Hydrochloride Extended-Release Tablets, Usp   Cii","Tablet, Extended Release",18 mg,2873,9,"Teva Pharmaceuticals USA, Inc."
62135-668-90,Quinapril/Hydrochlorothiazide,Tablet,12.5 mg; 20 mg,2874,523,Chartwell Molecular Holdings LLC
62135-668-90,Quinapril/Hydrochlorothiazide,Tablet,12.5 mg; 20 mg,2875,512,Chartwell Molecular Holdings LLC
62135-668-90,Quinapril/Hydrochlorothiazide,Tablet,12.5 mg; 20 mg,2876,473,Chartwell Molecular Holdings LLC
0143-9391-10,Remifentanil Hydrochloride,Injection,1 mg per vial,2877,633,"Hikma Pharmaceuticals USA, Inc."
0143-9391-10,Remifentanil Hydrochloride,Injection,1 mg per vial,2878,551,"Hikma Pharmaceuticals USA, Inc."
0143-9391-10,Remifentanil Hydrochloride,Injection,1 mg per vial,2879,307,"Hikma Pharmaceuticals USA, Inc."
0143-9391-10,Remifentanil Hydrochloride,Injection,1 mg per vial,2880,281,"Hikma Pharmaceuticals USA, Inc."
10122-141-02,Retavase,Injection,10 mL/vial,2881,540,"Chiesi USA, Inc."
0338-0553-11,Sodium Chloride 0.9% In Plastic Container,Injection,900 mg/100 mL,2882,620,Baxter Healthcare
0338-0553-11,Sodium Chloride 0.9% In Plastic Container,Injection,900 mg/100 mL,2883,583,Baxter Healthcare
0338-0553-11,Sodium Chloride 0.9% In Plastic Container,Injection,900 mg/100 mL,2884,543,Baxter Healthcare
0338-0553-11,Sodium Chloride 0.9% In Plastic Container,Injection,900 mg/100 mL,2885,493,Baxter Healthcare
0338-0553-11,Sodium Chloride 0.9% In Plastic Container,Injection,900 mg/100 mL,2886,480,Baxter Healthcare
0338-0553-11,Sodium Chloride 0.9% In Plastic Container,Injection,900 mg/100 mL,2887,402,Baxter Healthcare
0338-0553-11,Sodium Chloride 0.9% In Plastic Container,Injection,900 mg/100 mL,2888,319,Baxter Healthcare
0338-0553-11,Sodium Chloride 0.9% In Plastic Container,Injection,900 mg/100 mL,2889,311,Baxter Healthcare
0338-0553-11,Sodium Chloride 0.9% In Plastic Container,Injection,900 mg/100 mL,2890,304,Baxter Healthcare
0338-0553-11,Sodium Chloride 0.9% In Plastic Container,Injection,900 mg/100 mL,2891,292,Baxter Healthcare
0338-0553-11,Sodium Chloride 0.9% In Plastic Container,Injection,900 mg/100 mL,2892,282,Baxter Healthcare
0338-0553-11,Sodium Chloride 0.9% In Plastic Container,Injection,900 mg/100 mL,2893,270,Baxter Healthcare
0338-0553-11,Sodium Chloride 0.9% In Plastic Container,Injection,900 mg/100 mL,2894,269,Baxter Healthcare
0338-0553-11,Sodium Chloride 0.9% In Plastic Container,Injection,900 mg/100 mL,2895,266,Baxter Healthcare
0338-0553-11,Sodium Chloride 0.9% In Plastic Container,Injection,900 mg/100 mL,2896,259,Baxter Healthcare
0338-0553-11,Sodium Chloride 0.9% In Plastic Container,Injection,900 mg/100 mL,2897,245,Baxter Healthcare
0338-0553-11,Sodium Chloride 0.9% In Plastic Container,Injection,900 mg/100 mL,2898,241,Baxter Healthcare
0338-0553-11,Sodium Chloride 0.9% In Plastic Container,Injection,900 mg/100 mL,2899,231,Baxter Healthcare
0338-0553-11,Sodium Chloride 0.9% In Plastic Container,Injection,900 mg/100 mL,2900,227,Baxter Healthcare
0338-0553-11,Sodium Chloride 0.9% In Plastic Container,Injection,900 mg/100 mL,2901,194,Baxter Healthcare
0338-0553-11,Sodium Chloride 0.9% In Plastic Container,Injection,900 mg/100 mL,2902,141,Baxter Healthcare
0338-0553-11,Sodium Chloride 0.9% In Plastic Container,Injection,900 mg/100 mL,2903,133,Baxter Healthcare
0338-0553-11,Sodium Chloride 0.9% In Plastic Container,Injection,900 mg/100 mL,2904,121,Baxter Healthcare
0338-0553-11,Sodium Chloride 0.9% In Plastic Container,Injection,900 mg/100 mL,2905,108,Baxter Healthcare
0338-0553-11,Sodium Chloride 0.9% In Plastic Container,Injection,900 mg/100 mL,2906,28,Baxter Healthcare
0338-0553-11,Sodium Chloride 0.9% In Plastic Container,Injection,900 mg/100 mL,2907,20,Baxter Healthcare
46163-300-10,Sodium Chloride 0.9% In Plastic Container,Injection,900 mg/100 mL,2908,620,Fresenius Medical Care North America
46163-300-10,Sodium Chloride 0.9% In Plastic Container,Injection,900 mg/100 mL,2909,583,Fresenius Medical Care North America
46163-300-10,Sodium Chloride 0.9% In Plastic Container,Injection,900 mg/100 mL,2910,543,Fresenius Medical Care North America
46163-300-10,Sodium Chloride 0.9% In Plastic Container,Injection,900 mg/100 mL,2911,493,Fresenius Medical Care North America
46163-300-10,Sodium Chloride 0.9% In Plastic Container,Injection,900 mg/100 mL,2912,480,Fresenius Medical Care North America
46163-300-10,Sodium Chloride 0.9% In Plastic Container,Injection,900 mg/100 mL,2913,402,Fresenius Medical Care North America
46163-300-10,Sodium Chloride 0.9% In Plastic Container,Injection,900 mg/100 mL,2914,319,Fresenius Medical Care North America
46163-300-10,Sodium Chloride 0.9% In Plastic Container,Injection,900 mg/100 mL,2915,311,Fresenius Medical Care North America
46163-300-10,Sodium Chloride 0.9% In Plastic Container,Injection,900 mg/100 mL,2916,304,Fresenius Medical Care North America
46163-300-10,Sodium Chloride 0.9% In Plastic Container,Injection,900 mg/100 mL,2917,292,Fresenius Medical Care North America
46163-300-10,Sodium Chloride 0.9% In Plastic Container,Injection,900 mg/100 mL,2918,282,Fresenius Medical Care North America
46163-300-10,Sodium Chloride 0.9% In Plastic Container,Injection,900 mg/100 mL,2919,270,Fresenius Medical Care North America
46163-300-10,Sodium Chloride 0.9% In Plastic Container,Injection,900 mg/100 mL,2920,269,Fresenius Medical Care North America
46163-300-10,Sodium Chloride 0.9% In Plastic Container,Injection,900 mg/100 mL,2921,266,Fresenius Medical Care North America
46163-300-10,Sodium Chloride 0.9% In Plastic Container,Injection,900 mg/100 mL,2922,259,Fresenius Medical Care North America
46163-300-10,Sodium Chloride 0.9% In Plastic Container,Injection,900 mg/100 mL,2923,245,Fresenius Medical Care North America
46163-300-10,Sodium Chloride 0.9% In Plastic Container,Injection,900 mg/100 mL,2924,241,Fresenius Medical Care North America
46163-300-10,Sodium Chloride 0.9% In Plastic Container,Injection,900 mg/100 mL,2925,231,Fresenius Medical Care North America
46163-300-10,Sodium Chloride 0.9% In Plastic Container,Injection,900 mg/100 mL,2926,227,Fresenius Medical Care North America
46163-300-10,Sodium Chloride 0.9% In Plastic Container,Injection,900 mg/100 mL,2927,194,Fresenius Medical Care North America
46163-300-10,Sodium Chloride 0.9% In Plastic Container,Injection,900 mg/100 mL,2928,141,Fresenius Medical Care North America
46163-300-10,Sodium Chloride 0.9% In Plastic Container,Injection,900 mg/100 mL,2929,133,Fresenius Medical Care North America
46163-300-10,Sodium Chloride 0.9% In Plastic Container,Injection,900 mg/100 mL,2930,121,Fresenius Medical Care North America
46163-300-10,Sodium Chloride 0.9% In Plastic Container,Injection,900 mg/100 mL,2931,108,Fresenius Medical Care North America
46163-300-10,Sodium Chloride 0.9% In Plastic Container,Injection,900 mg/100 mL,2932,28,Fresenius Medical Care North America
46163-300-10,Sodium Chloride 0.9% In Plastic Container,Injection,900 mg/100 mL,2933,20,Fresenius Medical Care North America
0002-3235-60,Cymbalta,"Capsule, Delayed Release",20 mg,2934,479,Eli Lilly and Co.
63323-162-01,Ketorolac Tromethamine,Injection,30 mg/1 mL,2935,624,"Fresenius Kabi USA, LLC"
63323-162-01,Ketorolac Tromethamine,Injection,30 mg/1 mL,2936,623,"Fresenius Kabi USA, LLC"
63323-162-01,Ketorolac Tromethamine,Injection,30 mg/1 mL,2937,616,"Fresenius Kabi USA, LLC"
63323-162-01,Ketorolac Tromethamine,Injection,30 mg/1 mL,2938,614,"Fresenius Kabi USA, LLC"
63323-162-01,Ketorolac Tromethamine,Injection,30 mg/1 mL,2939,553,"Fresenius Kabi USA, LLC"
63323-162-01,Ketorolac Tromethamine,Injection,30 mg/1 mL,2940,449,"Fresenius Kabi USA, LLC"
63323-162-01,Ketorolac Tromethamine,Injection,30 mg/1 mL,2941,425,"Fresenius Kabi USA, LLC"
63323-162-01,Ketorolac Tromethamine,Injection,30 mg/1 mL,2942,356,"Fresenius Kabi USA, LLC"
63323-162-01,Ketorolac Tromethamine,Injection,30 mg/1 mL,2943,172,"Fresenius Kabi USA, LLC"
63323-162-01,Ketorolac Tromethamine,Injection,30 mg/1 mL,2944,107,"Fresenius Kabi USA, LLC"
63323-285-64,Naropin,Injection,2 mg/1 mL,2945,487,"Fresenius Kabi USA, LLC"
63323-285-64,Naropin,Injection,2 mg/1 mL,2946,410,"Fresenius Kabi USA, LLC"
63323-285-64,Naropin,Injection,2 mg/1 mL,2947,225,"Fresenius Kabi USA, LLC"
63323-285-64,Naropin,Injection,2 mg/1 mL,2948,214,"Fresenius Kabi USA, LLC"
63323-285-64,Naropin,Injection,2 mg/1 mL,2949,179,"Fresenius Kabi USA, LLC"
63323-285-64,Naropin,Injection,2 mg/1 mL,2950,135,"Fresenius Kabi USA, LLC"
63323-285-64,Naropin,Injection,2 mg/1 mL,2951,56,"Fresenius Kabi USA, LLC"
63323-285-64,Naropin,Injection,2 mg/1 mL,2952,55,"Fresenius Kabi USA, LLC"
63323-285-64,Naropin,Injection,2 mg/1 mL,2953,32,"Fresenius Kabi USA, LLC"
62756-200-18,Tiagabine Hydrochloride,Tablet,2 mg,2954,465,Sun Pharmaceutical Industries Limited
62756-200-18,Tiagabine Hydrochloride,Tablet,2 mg,2955,242,Sun Pharmaceutical Industries Limited
0093-3750-63,Tobramycin,Solution,300 mg/4 mL,2956,385,"Teva Pharmaceuticals USA, Inc."
0591-5713-01,Amoxapine,Tablet,25 mg,2957,605,"Teva Pharmaceuticals USA, Inc."
63323-466-17,Sensorcaine,Injection,5 mg/1 mL,2958,606,"Fresenius Kabi USA, LLC"
63323-466-17,Sensorcaine,Injection,5 mg/1 mL,2959,560,"Fresenius Kabi USA, LLC"
63323-466-17,Sensorcaine,Injection,5 mg/1 mL,2960,461,"Fresenius Kabi USA, LLC"
63323-466-17,Sensorcaine,Injection,5 mg/1 mL,2961,360,"Fresenius Kabi USA, LLC"
63323-466-17,Sensorcaine,Injection,5 mg/1 mL,2962,243,"Fresenius Kabi USA, LLC"
63323-466-17,Sensorcaine,Injection,5 mg/1 mL,2963,237,"Fresenius Kabi USA, LLC"
63323-466-17,Sensorcaine,Injection,5 mg/1 mL,2964,138,"Fresenius Kabi USA, LLC"
63323-466-17,Sensorcaine,Injection,5 mg/1 mL,2965,123,"Fresenius Kabi USA, LLC"
63323-466-17,Sensorcaine,Injection,5 mg/1 mL,2966,114,"Fresenius Kabi USA, LLC"
63323-466-17,Sensorcaine,Injection,5 mg/1 mL,2967,58,"Fresenius Kabi USA, LLC"
63323-466-17,Sensorcaine,Injection,5 mg/1 mL,2968,38,"Fresenius Kabi USA, LLC"
55150-169-10,Bupivacaine Hydrochloride,Injection,5 mg/1 mL,2969,606,Eugia US LLC
55150-169-10,Bupivacaine Hydrochloride,Injection,5 mg/1 mL,2970,560,Eugia US LLC
55150-169-10,Bupivacaine Hydrochloride,Injection,5 mg/1 mL,2971,461,Eugia US LLC
55150-169-10,Bupivacaine Hydrochloride,Injection,5 mg/1 mL,2972,360,Eugia US LLC
55150-169-10,Bupivacaine Hydrochloride,Injection,5 mg/1 mL,2973,243,Eugia US LLC
55150-169-10,Bupivacaine Hydrochloride,Injection,5 mg/1 mL,2974,237,Eugia US LLC
55150-169-10,Bupivacaine Hydrochloride,Injection,5 mg/1 mL,2975,138,Eugia US LLC
55150-169-10,Bupivacaine Hydrochloride,Injection,5 mg/1 mL,2976,123,Eugia US LLC
55150-169-10,Bupivacaine Hydrochloride,Injection,5 mg/1 mL,2977,114,Eugia US LLC
55150-169-10,Bupivacaine Hydrochloride,Injection,5 mg/1 mL,2978,58,Eugia US LLC
55150-169-10,Bupivacaine Hydrochloride,Injection,5 mg/1 mL,2979,38,Eugia US LLC
63323-671-20,Dexmedetomidine Hydrochloride,Injection,4 ug/1 mL,2980,607,"Fresenius Kabi USA, LLC"
63323-671-20,Dexmedetomidine Hydrochloride,Injection,4 ug/1 mL,2981,525,"Fresenius Kabi USA, LLC"
63323-671-20,Dexmedetomidine Hydrochloride,Injection,4 ug/1 mL,2982,508,"Fresenius Kabi USA, LLC"
63323-671-20,Dexmedetomidine Hydrochloride,Injection,4 ug/1 mL,2983,482,"Fresenius Kabi USA, LLC"
63323-671-20,Dexmedetomidine Hydrochloride,Injection,4 ug/1 mL,2984,455,"Fresenius Kabi USA, LLC"
63323-671-20,Dexmedetomidine Hydrochloride,Injection,4 ug/1 mL,2985,443,"Fresenius Kabi USA, LLC"
63323-671-20,Dexmedetomidine Hydrochloride,Injection,4 ug/1 mL,2986,422,"Fresenius Kabi USA, LLC"
63323-671-20,Dexmedetomidine Hydrochloride,Injection,4 ug/1 mL,2987,407,"Fresenius Kabi USA, LLC"
63323-671-20,Dexmedetomidine Hydrochloride,Injection,4 ug/1 mL,2988,248,"Fresenius Kabi USA, LLC"
63323-671-20,Dexmedetomidine Hydrochloride,Injection,4 ug/1 mL,2989,205,"Fresenius Kabi USA, LLC"
63323-671-20,Dexmedetomidine Hydrochloride,Injection,4 ug/1 mL,2990,168,"Fresenius Kabi USA, LLC"
63323-671-20,Dexmedetomidine Hydrochloride,Injection,4 ug/1 mL,2991,163,"Fresenius Kabi USA, LLC"
63323-671-20,Dexmedetomidine Hydrochloride,Injection,4 ug/1 mL,2992,159,"Fresenius Kabi USA, LLC"
63323-671-20,Dexmedetomidine Hydrochloride,Injection,4 ug/1 mL,2993,158,"Fresenius Kabi USA, LLC"
63323-671-20,Dexmedetomidine Hydrochloride,Injection,4 ug/1 mL,2994,90,"Fresenius Kabi USA, LLC"
63323-671-20,Dexmedetomidine Hydrochloride,Injection,4 ug/1 mL,2995,57,"Fresenius Kabi USA, LLC"
63323-671-20,Dexmedetomidine Hydrochloride,Injection,4 ug/1 mL,2996,39,"Fresenius Kabi USA, LLC"
63323-671-20,Dexmedetomidine Hydrochloride,Injection,4 ug/1 mL,2997,30,"Fresenius Kabi USA, LLC"
0409-2053-10,Ketamine Hydrochloride,Injection,500 mg/10 mL (50 mg/mL),2998,440,"Hospira, Inc., a Pfizer Company"
0054-0548-44,Lidocaine Viscous (Lidocaine Hydrochloride),Solution,20 mg/1 mL,2999,337,"Hikma Pharmaceuticals USA, Inc."
0054-0548-44,Lidocaine Viscous (Lidocaine Hydrochloride),Solution,20 mg/1 mL,3000,210,"Hikma Pharmaceuticals USA, Inc."
0054-0548-44,Lidocaine Viscous (Lidocaine Hydrochloride),Solution,20 mg/1 mL,3001,81,"Hikma Pharmaceuticals USA, Inc."
0054-0548-44,Lidocaine Viscous (Lidocaine Hydrochloride),Solution,20 mg/1 mL,3002,59,"Hikma Pharmaceuticals USA, Inc."
0054-0548-44,Lidocaine Viscous (Lidocaine Hydrochloride),Solution,20 mg/1 mL,3003,7,"Hikma Pharmaceuticals USA, Inc."
43598-439-01,Methylphenidate Hydrochloride,"Tablet, Extended Release",27 mg,3004,644,"Dr. Reddy's Laboratories, Inc."
43598-439-01,Methylphenidate Hydrochloride,"Tablet, Extended Release",27 mg,3005,555,"Dr. Reddy's Laboratories, Inc."
43598-439-01,Methylphenidate Hydrochloride,"Tablet, Extended Release",27 mg,3006,546,"Dr. Reddy's Laboratories, Inc."
43598-439-01,Methylphenidate Hydrochloride,"Tablet, Extended Release",27 mg,3007,498,"Dr. Reddy's Laboratories, Inc."
43598-439-01,Methylphenidate Hydrochloride,"Tablet, Extended Release",27 mg,3008,464,"Dr. Reddy's Laboratories, Inc."
43598-439-01,Methylphenidate Hydrochloride,"Tablet, Extended Release",27 mg,3009,321,"Dr. Reddy's Laboratories, Inc."
43598-439-01,Methylphenidate Hydrochloride,"Tablet, Extended Release",27 mg,3010,148,"Dr. Reddy's Laboratories, Inc."
43598-439-01,Methylphenidate Hydrochloride,"Tablet, Extended Release",27 mg,3011,75,"Dr. Reddy's Laboratories, Inc."
43598-439-01,Methylphenidate Hydrochloride,"Tablet, Extended Release",27 mg,3012,9,"Dr. Reddy's Laboratories, Inc."
0641-0928-25,Promethazine Hydrochloride,Injection,25 mg/1 mL,3013,534,"Hikma Pharmaceuticals USA, Inc."
0641-0928-25,Promethazine Hydrochloride,Injection,25 mg/1 mL,3014,505,"Hikma Pharmaceuticals USA, Inc."
0641-0928-25,Promethazine Hydrochloride,Injection,25 mg/1 mL,3015,347,"Hikma Pharmaceuticals USA, Inc."
0641-0928-25,Promethazine Hydrochloride,Injection,25 mg/1 mL,3016,173,"Hikma Pharmaceuticals USA, Inc."
71357-007-10,Sodium Acetate,Injection,100 mEq/50mL (2 mEq/mL),3017,589,Milla Pharmaceuticals
71357-007-10,Sodium Acetate,Injection,100 mEq/50mL (2 mEq/mL),3018,567,Milla Pharmaceuticals
71357-007-10,Sodium Acetate,Injection,100 mEq/50mL (2 mEq/mL),3019,365,Milla Pharmaceuticals
71357-007-10,Sodium Acetate,Injection,100 mEq/50mL (2 mEq/mL),3020,200,Milla Pharmaceuticals
71357-008-10,Sodium Acetate,Injection,200 mEq/100mL (2 mEq/mL),3021,589,Milla Pharmaceuticals
71357-008-10,Sodium Acetate,Injection,200 mEq/100mL (2 mEq/mL),3022,567,Milla Pharmaceuticals
71357-008-10,Sodium Acetate,Injection,200 mEq/100mL (2 mEq/mL),3023,365,Milla Pharmaceuticals
71357-008-10,Sodium Acetate,Injection,200 mEq/100mL (2 mEq/mL),3024,200,Milla Pharmaceuticals
0338-0553-18,Sodium Chloride 0.9% In Plastic Container,Injection,900 mg/100 mL,3025,620,Baxter Healthcare
0338-0553-18,Sodium Chloride 0.9% In Plastic Container,Injection,900 mg/100 mL,3026,583,Baxter Healthcare
0338-0553-18,Sodium Chloride 0.9% In Plastic Container,Injection,900 mg/100 mL,3027,543,Baxter Healthcare
0338-0553-18,Sodium Chloride 0.9% In Plastic Container,Injection,900 mg/100 mL,3028,493,Baxter Healthcare
0338-0553-18,Sodium Chloride 0.9% In Plastic Container,Injection,900 mg/100 mL,3029,480,Baxter Healthcare
0338-0553-18,Sodium Chloride 0.9% In Plastic Container,Injection,900 mg/100 mL,3030,402,Baxter Healthcare
0338-0553-18,Sodium Chloride 0.9% In Plastic Container,Injection,900 mg/100 mL,3031,319,Baxter Healthcare
0338-0553-18,Sodium Chloride 0.9% In Plastic Container,Injection,900 mg/100 mL,3032,311,Baxter Healthcare
0338-0553-18,Sodium Chloride 0.9% In Plastic Container,Injection,900 mg/100 mL,3033,304,Baxter Healthcare
0338-0553-18,Sodium Chloride 0.9% In Plastic Container,Injection,900 mg/100 mL,3034,292,Baxter Healthcare
0338-0553-18,Sodium Chloride 0.9% In Plastic Container,Injection,900 mg/100 mL,3035,282,Baxter Healthcare
0338-0553-18,Sodium Chloride 0.9% In Plastic Container,Injection,900 mg/100 mL,3036,270,Baxter Healthcare
0338-0553-18,Sodium Chloride 0.9% In Plastic Container,Injection,900 mg/100 mL,3037,269,Baxter Healthcare
0338-0553-18,Sodium Chloride 0.9% In Plastic Container,Injection,900 mg/100 mL,3038,266,Baxter Healthcare
0338-0553-18,Sodium Chloride 0.9% In Plastic Container,Injection,900 mg/100 mL,3039,259,Baxter Healthcare
0338-0553-18,Sodium Chloride 0.9% In Plastic Container,Injection,900 mg/100 mL,3040,245,Baxter Healthcare
0338-0553-18,Sodium Chloride 0.9% In Plastic Container,Injection,900 mg/100 mL,3041,241,Baxter Healthcare
0338-0553-18,Sodium Chloride 0.9% In Plastic Container,Injection,900 mg/100 mL,3042,231,Baxter Healthcare
0338-0553-18,Sodium Chloride 0.9% In Plastic Container,Injection,900 mg/100 mL,3043,227,Baxter Healthcare
0338-0553-18,Sodium Chloride 0.9% In Plastic Container,Injection,900 mg/100 mL,3044,194,Baxter Healthcare
0338-0553-18,Sodium Chloride 0.9% In Plastic Container,Injection,900 mg/100 mL,3045,141,Baxter Healthcare
0338-0553-18,Sodium Chloride 0.9% In Plastic Container,Injection,900 mg/100 mL,3046,133,Baxter Healthcare
0338-0553-18,Sodium Chloride 0.9% In Plastic Container,Injection,900 mg/100 mL,3047,121,Baxter Healthcare
0338-0553-18,Sodium Chloride 0.9% In Plastic Container,Injection,900 mg/100 mL,3048,108,Baxter Healthcare
0338-0553-18,Sodium Chloride 0.9% In Plastic Container,Injection,900 mg/100 mL,3049,28,Baxter Healthcare
0338-0553-18,Sodium Chloride 0.9% In Plastic Container,Injection,900 mg/100 mL,3050,20,Baxter Healthcare
13668-397-05,Amlodipine Besylate; Hydrochlorothiazide; Olmesartan Medoxomil,Tablet,5 mg; 12.5 mg; 20 mg,3051,48,Torrent Pharma Inc.
63323-506-01,Dexamethasone Sodium Phosphate Preservative Free,Injection,10 mg/1 mL,3052,622,"Fresenius Kabi USA, LLC"
63323-506-01,Dexamethasone Sodium Phosphate Preservative Free,Injection,10 mg/1 mL,3053,548,"Fresenius Kabi USA, LLC"
63323-506-01,Dexamethasone Sodium Phosphate Preservative Free,Injection,10 mg/1 mL,3054,252,"Fresenius Kabi USA, LLC"
63323-506-01,Dexamethasone Sodium Phosphate Preservative Free,Injection,10 mg/1 mL,3055,204,"Fresenius Kabi USA, LLC"
63323-506-01,Dexamethasone Sodium Phosphate Preservative Free,Injection,10 mg/1 mL,3056,129,"Fresenius Kabi USA, LLC"
63323-506-01,Dexamethasone Sodium Phosphate Preservative Free,Injection,10 mg/1 mL,3057,105,"Fresenius Kabi USA, LLC"
63323-853-25,Hydromorphone Hydrochloride,Injection,2 mg/1 mL,3058,609,"Fresenius Kabi USA, LLC"
63323-853-25,Hydromorphone Hydrochloride,Injection,2 mg/1 mL,3059,530,"Fresenius Kabi USA, LLC"
63323-853-25,Hydromorphone Hydrochloride,Injection,2 mg/1 mL,3060,526,"Fresenius Kabi USA, LLC"
63323-853-25,Hydromorphone Hydrochloride,Injection,2 mg/1 mL,3061,509,"Fresenius Kabi USA, LLC"
63323-853-25,Hydromorphone Hydrochloride,Injection,2 mg/1 mL,3062,408,"Fresenius Kabi USA, LLC"
63323-853-25,Hydromorphone Hydrochloride,Injection,2 mg/1 mL,3063,375,"Fresenius Kabi USA, LLC"
63323-853-25,Hydromorphone Hydrochloride,Injection,2 mg/1 mL,3064,344,"Fresenius Kabi USA, LLC"
63323-853-25,Hydromorphone Hydrochloride,Injection,2 mg/1 mL,3065,343,"Fresenius Kabi USA, LLC"
63323-853-25,Hydromorphone Hydrochloride,Injection,2 mg/1 mL,3066,329,"Fresenius Kabi USA, LLC"
63323-853-25,Hydromorphone Hydrochloride,Injection,2 mg/1 mL,3067,323,"Fresenius Kabi USA, LLC"
63323-853-25,Hydromorphone Hydrochloride,Injection,2 mg/1 mL,3068,286,"Fresenius Kabi USA, LLC"
