duns_number,firm_name,address
918456588,USV Private Limited,"B-1/8, MIDC, Lote Parshuram Industrial Area, Taluka Khed, Ratnagiri, Maharashtra 415 722, India (IND)"
160219770,"Sarati International, Inc.","27502 Ted Hunt Road, Los Fresnos, Texas (TX) 78566, United States (USA)"
650449981,Wanbury Limited,"K.Illindalaparru, Iragavaram Mandal, West Godavari District, Tanuku, Andhra Pradesh 534217, India (IND)"
118025342,"J.M. Huber Micropowders, Inc.","3150 Gardner Expy., Quincy, Illinois (IL) 62305, United States (USA)"
097727333,"GWM Enterprises, Inc.","107 Smith Church Road, Roanoke Rapids, North Carolina (NC) 27870, United States (USA)"
918596198,Zydus Lifesciences Limited,"Survey No. 417, 419 and 420, Sarkhej Bavla N. H. No. 8A Village-Moraiya, Taluka-Sanand Ahmedabad, Ahmedabad, Gujarat 382210, India (IND)"
005467626,"Higley Industries, Inc.","2330 Industrial Pkwy SW, Dyersville, Iowa (IA) 52040, United States (USA)"
462205374,"Bayer Hispania, S.L.","CALLE SABINO ALONSO FUEYO 77, LANGREO/LLANGREU, Asturias 33934, Spain (ESP)"
462117953,Rovi Pharma Industrial Services SA,"Calle Via Complutense, 140, Alcala de Henares,  28805, Spain (ESP)"
186569323,Akron Coating & Adhesives,"365 Stanton Ave, Akron, Ohio (OH) 44301, United States (USA)"
101057391,Phibro Animal Health Corporation,"3048 Research Dr, State College, Pennsylvania (PA) 16801, United States (USA)"
058520628,"Johnson Drug Company, Inc","714 New Bridge Road, Jacksonville, North Carolina (NC) 28540, United States (USA)"
632471082,Fresenius Kabi AB,"Kraftvagen 1, Kungsangen, Sweden 19637, Sweden (SWE)"
482314432,Konapharma AG,"Im Wannenboden 16, Pratteln, BL CH-4133, Switzerland (CHE)"
257266387,"Eurofins BioPharma Product Testing Toronto, Inc.","36-1111 Flint Road, North York, Ontario M3J 3C7, Canada (CAN)"
563371111,CURIA SPAIN SAU,"LUGAR PARQUE TECNOLOGICO DE BOECILLO, PARC. 105, BOECILLO, Valladolid 47151, Spain (ESP)"
659186902,MSD International GmbH (Singapore Branch),"34 Tuas South Street 3, Singapore,  638030, Singapore (SGP)"
799295915,"NeilMed Pharmaceuticals, Inc","601 Aviation Blvd, Santa Rosa, California (CA) 95403, United States (USA)"
415811041,AstraZeneca Nijmegen B.V.,"Lagelandseweg 78, Nijmegen,  6545, Netherlands (NLD)"
654591916,"North China Pharmaceutical Huasheng Co., Ltd.","No 8 Yangzi Road, Shijiazhuang Economic & Technological Development Zone, Shijiazhuang, Hebei 052160, China (CHN)"
495110827,VUAB Pharma A.S.,"Vltavska 53, Roztoky, - 252 63, Czech Republic (CZE)"
068085059,Archbold Container Corporation,"800 W Barre Rd, Archbold, Ohio (OH) 43502, United States (USA)"
314682642,Chemische Fabrik Berg GmbH,"Mainthalstrasse 3, Bitterfeld-Wolfen,  D-06749, Germany (DEU)"
421326209,"PharmaBlock Pharmaceuticals (Zhejiang) Co., Ltd.","No. 11, Weiqi Road, Hangzhou Bay Shangyu Economic and Technological Development Area, Shaoxing, Zhejiang 312369, China (CHN)"
022794466,EDERER DAIRY SUPPLY LLC,"E5918 Irish Valley Rd, Plain, Wisconsin (WI) 53577, United States (USA)"
156931248,"IPR Pharmaceuticals, Inc","Rd 188 Lot 17 San Isidro Industrial Park, Canovanas, Puerto Rico (PR) 00729, United States (USA)"
654106418,"Shaanxi Hanjiang Pharmaceutical Group Co., Ltd.","No.103, Yaochang Road, Hantai District, Hanzhong, Shaanxi 723000, China (CHN)"
699355130,"Shaanxi Hanjiang Pharmaceutical Group Co., Ltd. (Gaoxin Site)","No.3, Lianhua Road, Hanzhong Hi-tech Industries Development Zone, Hanzhong City, Shaanxi 723000, China (CHN)"
600672703,Aminolab Ltd.,"1 Sapir Pinchas Street, Ness Ziona,  7403624, Israel (ISR)"
245414743,Dermolab Pharma Ltd,"1421, rue Nobel, Sainte-Julie, QC J3E 1Z4, Canada (CAN)"
205078801,Nitrous Oxide of Canada,"1350 Brockham Rd, Maitland, Ontario K0E1P0, Canada (CAN)"
098908572,AndersonBrecon Inc.,"1635 New Milford School Road, Rockford, Illinois (IL) 61109, United States (USA)"
004303926,Isomedix Operations Inc,"2500 Commerce Dr, Libertyville, Illinois (IL) 60048, United States (USA)"
421265144,"Lianyungang Runzhong Pharmaceutical Co., Ltd.","No. 16 Jinqiao Rd., Dapu Industrial Park, Economic Technology Development Zone, Lianyungang, Jiangsu 222069, China (CHN)"
034313825,"AIRGAS USA, LLC","2210 Swisco Rd, Sulphur, Louisiana (LA) 70665-8220, United States (USA)"
004649872,Mountaire Farms Inc,"203 Morris Farm Rd, Candor, North Carolina (NC) 27229, United States (USA)"
694119406,Jungwon Company,"136 Bucheon-ro, Bucheon,  14566, Korea, South (KOR)"
791242337,Messer LLC,"210 North Cedar Street, Coffeyville, Kansas (KS) 67337, United States (USA)"
706295235,"Sumitomo Pharma Co., Ltd.","1450 Yasuzuka-cho, Suzuka, Mie 513-0818, Japan (JPN)"
951612777,"Distribuidora Comercial Jafra, S.A. de C.V.","Av. La Estacada 201, Parque Ind. Queretaro, Santa Rosa Jauregui, Queretaro,  76215, Mexico (MEX)"
307046859,Fertin Pharma A/S,"Dandyvej 19, Vejle, - 7100, Denmark (DNK)"
689851184,"Iksan Plant . LG Chem, Ltd.","129 Seogam-ro, Iksan, Jeonbuk 54588, Korea, South (KOR)"
864294207,EUROPEAN PERFUME WORKS CO. LLC,"Near National Paints Bldg. 1-28, Industrial Area 13, Street #31, Sharjah,  , United Arab Emirates (ARE)"
083819404,"Raining Rose, Inc.","100 30th St Drive SE, Cedar Rapids, Iowa (IA) 52403, United States (USA)"
563649870,Industrias Farmaceuticas Almirall SA,"Carretera de Martorell 41-61, 08740 Sant Andreu de la Barca, Barcelona 08740, Spain (ESP)"
658870890,"SUNLIT FLUO & CHEMICAL CO., LTD. CHUNG-LI FACTORY","39, Tung Yuan Rd., Taoyuan City,  32063, Taiwan (TWN)"
586793291,"Novo Nordisk A/S - G8, X9 M.Fl.","Novo Nordisk Park 99, Malov, Hovedstaden 2760, Denmark (DNK)"
537525128,Symrise AG,"Muhlenfeldstrasse 1, Holzminden, Nordrhein-Westfalen 37603, Germany (DEU)"
177939162,"AAA Molybdenum Products, Inc.","7233 W 116th Pl, Ste C, Broomfield, Colorado (CO) 80020, United States (USA)"
338689703,STERLING SPA,"VIA DELLA CARBONERIA 30, CORCIANO, PERUGIA 06073, Italy (ITA)"
343132273,NUVISAN GmbH,"Im Wirrigen, Waltrop,  45731, Germany (DEU)"
300466733,Takeda Manufacturing Austria AG,"Uferstraße 15, Orth an der Donau,  2304, Austria (AUT)"
300434671,Takeda Manufacturing Austria AG,"Industriestraße 72, WIEN,  1221, Austria (AUT)"
300434670,Takeda Manufacturing Austria AG,"Lange Allee 24, WIEN,  1221, Austria (AUT)"
024454154,"Reliant Holding, Ltd.","Rt 2 Box 110, Guymon, Oklahoma (OK) 73942, United States (USA)"
650434645,J B Chemicals and Pharmaceuticals Limited,"Plot No. 215-219, G.I.D.C Industrial Area, Bharuch,  394116, India (IND)"
078578492,"JCG Farms of Alabama, LLC","1750 Rome Hwy, Rockmart, Georgia (GA) 30153, United States (USA)"
043975085,Machine & Welding Supply Company dba Arc3 Gases South,"519 Hwy 124, Greenville, South Carolina (SC) 29611, United States (USA)"
361608540,"Matheson Tri-Gas, Inc.","6775 Central Ave, Newark, California (CA) 94560, United States (USA)"
038051228,MassBiologics,"460 Walk Hill Street, Boston, Massachusetts (MA) 02126, United States (USA)"
001516199,Isomedix Operations Inc.,"1000 Sarah Pl, Ontario, California (CA) 91761-8621, United States (USA)"
874810872,Advanced Cosmetic Research Laboratories,"20550 Prairie Street, Chatsworth, California (CA) 91311, United States (USA)"
019678408,"Airgas Usa, Llc","932 Main St, Macon, Missouri (MO) 63552-1302, United States (USA)"
267941768,AstraZeneca Dunkerque Production,"Zone Entree Noord Gracht, 224 Avenue de la Dordogne, Dunkerque,  59640, France (FRA)"
079891426,"Letco Medical, LLC","1316 Commerce Drive NW, Decatur, Alabama (AL) 35601, United States (USA)"
338336589,Patheon Italia S.p.A.,"Viale Gian Battista Stucchi 110, Monza, - 20900, Italy (ITA)"
360690304,Northwest Respiratory Services,"29345 US Hwy 2 SE, Bemidji, Minnesota (MN) 56601, United States (USA)"
147581557,"Sanford Healthcare Accessories, LLC","3223 32nd Avenue South, Fargo, North Dakota (ND) 58103, United States (USA)"
003551624,Galephar Pharmaceutical Research Inc,"Rd 198 Ste 100 Km 14.7, Juncos, Puerto Rico (PR) 00777, Puerto Rico (USA)"
120585950,C-Care LLC,"979 Corporate blvd, Linthicum Heights, Maryland (MD) 21090, United States (USA)"
539763727,"Orion Corporation, Orion Pharma","Orionintie 1, Espoo,  FI-02200, Finland (FIN)"
556366354,"WestRock Converting, LLC","500 Frith Drive, Bldg. A, Ridgeway, Virginia (VA) 24148, United States (USA)"
706276847,Nissan Chemical Corporation,"6903-1, Onoda, San-yoonoda, -Select State- 756-0817, Japan (JPN)"
034580964,"AIRGAS USA, LLC","1845 E Parrish Ave, Owensboro, Kentucky (KY) 42303-1446, United States (USA)"
079852150,"KOBAYASHI America Manufacturing, LLC","245 Kraft Drive, Dalton, Georgia (GA) 30721, United States (USA)"
243301992,MSH PHARMA INC.,"597 boul Sir-Wilfrid-Laurier, Mont-Saint-Hilaire, QC J3H 6C4, Canada (CAN)"
595014127,DEC International NZ Limited,"558 Te Rapa Road, Hamilton,  3200, New Zealand (NZL)"
007597284,Custom Manufacturing Corporation,"9324 NW 102 Street, Medley, Florida (FL) 33178, United States (USA)"
595299306,Aventis Pharma Manufacturing Pte. Ltd.,"61 Gul Circle, Singapore,  629585, Singapore (SGP)"
007392322,Dextrum Laboratories Inc.,"6993 NW 82 Avenue Unit # 20, Miami, Florida (FL) 33166, United States (USA)"
029206641,Linde Gas & Equipment Inc.,"2 Medori Blvd, Wilmington, Delaware (DE) 19801-5781, United States (USA)"
022775816,"SPRAY-TEK, INC.","3010 Avenue B, Bethlehem, Pennsylvania (PA) 18017, United States (USA)"
205477792,"Niagara Pharmaceuticals, Inc","60 Innovation Drive, Dundas, Ontario L9H7P3, Canada (CAN)"
248310666,Dalton Chemical Laboratories Inc,"349 Wildcat Road, Toronto, Ontario M3J 2S3, Canada (CAN)"
811585264,"LABORATORIOS BREMER, S.A.","Omicron No. 8116 Ciudad Industrial Mitras, Garcia, Nuevo Leon 66000, Mexico (MEX)"
326530474,CSL Behring GmbH,"Emil von Behring Strasse 76, Marburg, Hesse 35041, Germany (DEU)"
964767722,"Cardinal Health 414, LLC","5601 N. Powerline Road, Ste 108, Ft. Lauderdale, Florida (FL) 33309, United States (USA)"
937562890,"Assertio Therapeutics, Inc.","100 S. Saunders Road, Suite 300, Lake Forest, Illinois (IL) 60045, United States (USA)"
928606466,Mercy Home Medical Equipment Inc dba MercyOne Clinton Home Medical Equipment,"841 Springdale Dr, Clinton, Iowa (IA) 52732-3579, United States (USA)"
554424295,"ReaLi Tide Biological Technology (Weihai) Co., Ltd.","North Binhai Road & East Longhai Road, Nanhai New District, Weihai, Shandong 264207, China (CHN)"
676272063,S.V. LABS PRIVATE LIMITED,"Survey No. 501, 506 & 507, Koyyalagudem Village, Choutuppal Mandal, Yadadri Bhuvanagiri district, Telangana 508252, India (IND)"
079607617,COMMUNITY HOME OXYGEN,"240 N ELK ST., CASPER, Wyoming (WY) 82601, United States (USA)"
174050377,"Patheon Puerto Rico, Inc.","State Road #670 Km. 2.7, Manati, Puerto Rico (PR) 00674, United States (USA)"
238318232,Provita Eurotech Ltd,"21 Bankmore Road, Omagh, Co Tyrone BT79 0EU, United Kingdom (GBR)"
931242262,"Wenger Feeds, LLC","1122 Mt Rock Road, Shippensburg, Pennsylvania (PA) 17257, United States (USA)"
644619934,Amino Chemicals Ltd,"MRA 050X,Industrial Estate, Marsa, - MRS 3000, Malta (MLT)"
162193861,"NuWest Milling, LLC","4636 Geer Road, Hughson, California (CA) 95326, United States (USA)"
467833930,"Towa Pharmaceutical Europe, S.L.","Calle de Sant Marti, 75-97, Martorelles,  08107, Spain (ESP)"
303380992,Intervet GESMBH,"Siemensstrasse 107, Wien,  1210, Austria (AUT)"
266951006,FAREVA LA VALLEE,"Zone industrielle de Blavozy, St Germain Laprade,  43700, France (FRA)"
690852371,"Kyowa Pharma Chemical Co., Ltd.","530 Chokeiji, Takaoka, Toyama 933-8511, Japan (JPN)"
915099662,HARMAN FINOCHEM LIMITED,"Plot No. E-7, E-8, E-9 & E-53 M.I.D.C. Industrial Area, Chikalthana, Chhatrapati Sambhajinagar, Maharashtra 431006, India (IND)"
918598199,DIVI'S LABORATORIES LIMITED,"Unit-1, Lingojigudem Village, Choutuppal Mandal,, Yadadri Bhuvanagiri District, Telangana 508252, India (IND)"
309477891,Novo Nordisk A/S - 25a-B,"Brennum Park 25A, Hilleroed, Hovedstaden 3400, Denmark (DNK)"
488437302,MERCK SERONO SA,"Z.I.B. Route de Fenil 25, Corsier-sur-Vevey, Vaud 1804, Switzerland (CHE)"
005347745,BUDCO,"13700 Oakland Avenue, Highland Park, Michigan (MI) 48203, United States (USA)"
468699806,INFAR SA,"CARRETERA NACIONAL II (ANTIC CAMI DA TURDERA 18 24), S/N, PALAFOLLS,  08389, Spain (ESP)"
650351666,Jubilant Pharmova Limited,"Plot No. 18,56,57 &58, KIADB Industrial Area, Nanjangud, Mysore, Karnataka 571302, India (IND)"
799260468,Pulmonary Homecare,"1301 1/2 Barataria Blvd, Houma, Louisiana (LA) 70360, United States (USA)"
354433591,Pfizer Health AB,"Mariefredsvagen 37, Strangnas, Sodermanland 645 41, Sweden (SWE)"
118758804,"Federal Package Network, Inc.","8100 Powers Blvd Ste 110, Chanhassen, Minnesota (MN) 55317, United States (USA)"
203508049,Emergent BioSolutions Canada Inc,"155 Innovation Drive, Winnipeg, Manitoba R3T5Y3, Canada (CAN)"
262639390,Delpharm Huningue,"26 Rue de la Chapelle, Huningue, -Select State- FRA68330, France (FRA)"
725927649,Intas Pharmaceuticals Limited,"Plot No. 457/458-Matoda / Plot No.191/218P-Chacharwadi , Sarkhej-Bavla Highway , Taluka -Sanand, Matoda, Ahmedabad, Gujarat 382210, India (IND)"
521632476,"Macco Organiques, S.r.o.","Zahradni 1938/46c, Bruntal,  79201, Czech Republic (CZE)"
078797046,Aspire Pharmaceuticals Inc.,"37 Veronica Ave, Somerset, New Jersey (NJ) 08873, United States (USA)"
542797928,Janssen Cilag SpA,"Via C. Janssen, Borgo San Michele, Latina 04100, Italy (ITA)"
314542614,Eckert & Ziegler Eurotope GmbH,"Robert-Rössle-Str. 10, Berlin, Berlin 13125, Germany (DEU)"
119484908,United Therapeutics Corporation,"511 Davis Dr Ste 100, Morrisville, North Carolina (NC) 27560, United States (USA)"
201901209,Apollo Health and Beauty Care,"1 Apollo Place, Toronto, ON M3J 0H2, Canada (CAN)"
243254612,Les Importations Herbasante Inc,"377 Avenue Sainte-Croix, Saint-Laurent, QC H4N 2L3, Canada (CAN)"
015976751,AmericanAnalytical Chemistry Laboratories Corp.,"711 Parkland CT, Champaign, Illinois (IL) 61821, United States (USA)"
333274975,Haupt Pharma Wuelfing GmbH,"Bethelner Landstraße 18, Gronau (Leine), - 31028, Germany (DEU)"
514577949,OMRIX BIOPHARMACEUTICALS LTD,"Blood Services Center, Sheba Hospital, RAMAT GAN,  5262000, Israel (ISR)"
918607722,DR. REDDY'S LABORATORIES LIMITED,"Plot No. 116, Sri Venkateswara Co-Operative Industrial Estate, IDA Bollaram, Jinnaram Mandal, Sangareddy, Telangana 502 325, India (IND)"
118966800,Biomedical Research Foundation of Northwest Louisiana,"2120 Kings Highway, Shreveport, Louisiana (LA) 71103, United States (USA)"
078692624,Biomedical Research Foundation of Northwest Louisiana,"1868 Kings Highway Ste 110, Shreveport, Louisiana (LA) 71103, United States (USA)"
077799604,Biomedical Research Foundation of Northwest Louisiana,"1505 Kings Highway, Shreveport, Louisiana (LA) 71103, United States (USA)"
158920194,"Professional Medical Services & Products, Inc.","5450 Mill St Unit 101, Reno, Nevada (NV) 89502-0334, United States (USA)"
036663672,"ChiRhoClin, Inc","4000 Blackburn Lane Suite 270, Burtonsville, Maryland (MD) 20866, United States (USA)"
020778751,"Actavis Laboratories FL, Inc.","4955 Orange Drive, Davie, Florida (FL) 33314, United States (USA)"
313218430,Sanofi-Aventis Deutschland GmbH,"Brüningstr. 50, Frankfurt am Main,  65926, Germany (DEU)"
654663376,"CSPC Zhongnuo Pharmaceutical (Shijiazhuang) Co., Ltd.","No. 57 Yangzi Road, Economic and Technological Development Zone, Shijiazhuang, Hebei 052160, China (CHN)"
117090286,"TriRx Huntsville Pharmaceutical Services, LLC","120 Vintage Dr, Huntsville, Alabama (AL) 35811, United States (USA)"
250996550,Vivier Pharma Inc.,"288 rue Adrien-Patenaude, Vaudreuil-Dorion, QUEBEC J7V 5V5, Canada (CAN)"
090258760,Ocean Blue Inc,"494 Commercial Rd, San Bernardino, California (CA) 92408, United States (USA)"
343707386,Phytolab GmbH and Co.KG,"Dutendorfer Str. 5-7, Vestenbergsgreuth,  91487, Germany (DEU)"
862267994,FDC LIMITED,"B-8,MIDC Industrial Area, Waluj, Aurangabad, Maharashtra 431136, India (IND)"
079569918,"Oxygen Plus, Inc. dba Summit Respiratory","6950 W Jefferson Ave Ste 270, LAKEWOOD, Colorado (CO) 80235, United States (USA)"
375250156,Prothya Biosolutions Belgium,"Avenue de Tyras 109, Bruxelles,  1120, Belgium (BEL)"
964173801,Dynavax Technologies Corporation,"2100 Powell St., Suite 900, Emeryville, California (CA) 94608, United States (USA)"
424738227,Glaxo Operations UK Ltd,"Cobden Street, Montrose, Angus DD10 8EA, United Kingdom (GBR)"
116856460,"Process NMR Associates, LLC","84 Patrick Lane, Suite 115, Poughkeepsie, New York (NY) 12603, United States (USA)"
024438194,Boone Drugs Inc.,"345 Deerfield Rd, Boone, North Carolina (NC) 28607, United States (USA)"
137272659,"Norco, Inc.","1303 S Silverstone Way, Meridian, Idaho (ID) 83642, United States (USA)"
306216144,SmartPractice Denmark ApS,"Herredsvejen 2, Hillerød,  3400, Denmark (DNK)"
217504463,Bray Group Limited,"Regal Way, Faringdon, Oxon SN7 7BX, United Kingdom (GBR)"
798250239,"Mid-Continent Packaging, LLC","1200 N 54th Street, Enid, Oklahoma (OK) 73701, United States (USA)"
261126049,Ceva Sante Animale,"10 Avenue de la Ballastiere, Libourne,  33501, France (FRA)"
956215222,"Connecticut Support Services Holdings, LLC","786 West Queen Street, Southington, Connecticut (CT) 06489, United States (USA)"
005231985,Devenish Nutrition,"2222 Lake Avnue, Fairmont, Minnesota (MN) 56031, United States (USA)"
001304661,"AeroCare Holdings, LLC","1123 West Ave Suite A, Alamosa, Colorado (CO) 81101, United States (USA)"
078821982,"AeroCare Holdings, LLC","3010 Farabaugh Ln, Pueblo, Colorado (CO) 81005, United States (USA)"
915259324,Wanbury Limited,"A - 15, M.I.D.C. Industrial Area, Patalganga, Dist-Raigad, Maharashtra 410220, India (IND)"
862278942,Sun Pharmaceutical Industries Limited,"A-7 & A-8, MIDC Industrial Area, Ahmednagar, Maharashtra 414111, India (IND)"
650438141,Tianish Laboratories Private Limited,"(Unit-7), Plot No. 14, 99 & 100, IDA Pashamylaram Phase-II, Patancheru, Sangareddy District, Hyderabad, Telangana 502307, India (IND)"
340876986,Umforana Labor für Umweltanalytik und Auftragsforschung GmbH & Co. KG,"Otto-von-Guericke Ring 5, Wiesbaden, Hessen 65205, Germany (DEU)"
199879628,"CASE PAPER CO., INC.","499 E Tioga St, Philadelphia, Pennsylvania (PA) 19134, United States (USA)"
118903968,"Sovereign Pharmaceuticals, LLC","7333 Jack Newel Blvd N, Fort Worth, Texas (TX) 76118, United States (USA)"
118105806,"Sovereign Pharmaceuticals, LLC","7549 Pebble Drive, Fort Worth, Texas (TX) 76118, United States (USA)"
623168267,"Sovereign Pharmaceuticals, LLC","7590 Sand Street, Fort Worth, Texas (TX) 76118, United States (USA)"
323208116,Bayer AG,"Friedrich-Ebert-Str. 217-333, Wuppertal,  42117, Germany (DEU)"
022754761,"Lubbock Oxygen & Medical Gases, Inc.","3902 Avenue A, Lubbock, Texas (TX) 79404, United States (USA)"
030572478,OHM PHARMA INC.,"2940 FM 3028, Mineral Wells, Texas (TX) 76067, United States (USA)"
832721000,"AIRGAS USA, LLC","5225 Philips Hwy Ste 1, Jacksonville, Florida (FL) 32207-7934, United States (USA)"
112892422,Mobren Transport Inc.,"2300 Murray Street, Sioux City, Iowa (IA) 51111, United States (USA)"
487036910,Zile Bonbons AG,"Schachenweg 2, Rupperswil, Aargau 5102, Switzerland (CHE)"
840886902,"Alturas Analytics, Inc.","1324 Alturas Drive, Moscow, Idaho (ID) 83843, United States (USA)"
005419465,CareLinc Medical Equipment,"89 54th St. S.W., Grand Rapids, Michigan (MI) 49548, United States (USA)"
618696637,CareLinc Medical Equipment,"919 W Washington, Greenville, Michigan (MI) 48838, United States (USA)"
062514455,CareLinc Medical Equipment,"124 W Upton, Reed City, Michigan (MI) 49677, United States (USA)"
014997857,"Front Range Laboratories, Inc.","3985 S Lincoln, Loveland, Colorado (CO) 80537, United States (USA)"
160443631,Linde Gas & Equipment Inc.,"2107 Broussard Street, Tyler, Texas (TX) 75701, United States (USA)"
718995769,Fisher Clinical Services UK Ltd,"Langhurstwood Road, Horsham,  RH12 4QD, United Kingdom (GBR)"
771867553,Intervet Production S.A.,"Rue de Lyons, Igoville,  F-27460, France (FRA)"
742511488,Parnell Manufacturing Pty Ltd,"U 4 476 Gardeners Rd, Alexandria, NSW 2015, Australia (AUS)"
469496218,Moehs Iberica SL,"Calle Cesar Martinell (PG IND RUBI SUR) 10, Rubi,  08191, Spain (ESP)"
831995944,"AIRGAS USA, LLC","1970 Loveridge Rd, Pittsburg, California (CA) 94565-4113, United States (USA)"
834974289,"Witko, Inc.","9055 W Wolcott Industrial Pkwy, Wolcott, Indiana (IN) 47995, United States (USA)"
297730488,Sanofi Winthrop Industrie,"1051 Boulevard Industriel, Le Trait,  76580, France (FRA)"
966133100,"Rare Disease Therapeutics, Inc.","2550 Meridian Blvd.,Suite 150, Franklin, Tennessee (TN) 37067, United States (USA)"
144949372,Custom Analytics LLC,"3789 Thomas Sumter Hwy, Dalzell, South Carolina (SC) 29040, United States (USA)"
